Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/27  24:00:00,113.859845013,20.9346826136,57.8756562271,0.0,4.12243109448,15.9888894789,63.0331021271,60.0413717093,2.97173041782,0.02
 06/28  01:00:00,121.949708304,25.0623108454,61.5605749369,0.0,4.12243109448,15.9888894789,82.2589477433,79.2672173254,2.97173041782,0.02
 06/28  02:00:00,103.651118758,19.6402993786,49.399040249,0.0,4.12243109448,15.9888894789,63.7163725845,60.7246421667,2.97173041782,0.02
 06/28  03:00:00,116.473245725,22.846573043,53.9039793524,0.0,4.12243109448,15.9888894789,78.2865762378,75.29484582,2.97173041782,0.02
 06/28  04:00:00,145.328512872,29.8542101221,62.8796423364,0.0,12.3672932834,24.9413748627,95.0787780111,90.1058939814,4.9528840297,0.02
 06/28  05:00:00,144.274590608,30.1773783873,60.9622997303,1.09106550522,12.3672932834,24.9413748627,164.310921592,159.338037562,4.9528840297,0.02
 06/28  06:00:00,202.971230976,31.7041996425,70.2834428372,0.190927176476,24.7345865669,70.7195625826,131.285519127,121.359751068,9.90576805939,0.02
 06/28  07:00:00,240.672445831,32.5518287709,77.9842987805,0.0,37.1018798503,92.3937384068,108.409234338,98.4834662783,9.90576805939,0.02
 06/28  08:00:00,265.916801263,33.344728823,90.3931980704,0.0,37.1018798503,104.434947198,98.6772831178,88.7515150584,9.90576805939,0.02
 06/28  09:00:00,291.378485974,34.0172517633,103.140863258,0.0,37.1018798503,116.476155989,79.912052949,69.9862848896,9.90576805939,0.02
 06/28  10:00:00,301.493193022,34.718125467,112.554262682,0.0,37.1018798503,116.476155989,61.1824608438,51.2566927844,9.90576805939,0.02
 06/28  11:00:00,310.181098783,35.4028995629,120.55731977,0.0,37.1018798503,116.476155989,57.0166937205,38.4974286912,9.90576805939,8.61349696988
 06/28  12:00:00,306.983775168,36.037339962,128.767178948,0.0,37.1018798503,104.434947198,30.0656418269,20.1398737675,9.90576805939,0.02
 06/28  13:00:00,331.809108855,36.7729497057,139.265463614,0.0,37.1018798503,116.476155989,17.0018044386,7.0760363792,9.90576805939,0.02
 06/28  14:00:00,351.053055658,37.7071322021,149.661880586,0.0,37.1018798503,116.476155989,11.1839653204,1.258197261,9.90576805939,0.02
 06/28  15:00:00,353.103530285,38.5275141849,151.345063744,0.0,37.1018798503,116.476155989,10.4548320748,0.529064015418,9.90576805939,0.02
 06/28  16:00:00,353.567179497,39.1694890161,153.434838592,0.0,37.1018798503,116.476155989,19.0024325546,0.48595832886,9.90576805939,8.61070616633
 06/28  17:00:00,357.215539704,39.5600528884,156.075564567,0.0,37.1018798503,116.476155989,9.92576805939,0.0,9.90576805939,0.02
 06/28  18:00:00,212.953173121,30.1092997013,106.234769143,0.0,24.7345865669,47.5788473902,8.43668878985,3.46380476016,4.9528840297,0.02
 06/28  19:00:00,211.737959403,29.8570323324,103.14280352,0.0,24.7345865669,47.5788473902,15.4871813922,10.5142973625,4.9528840297,0.02
 06/28  20:00:00,201.575233226,30.3981428819,103.954377753,0.0,12.3672932834,38.6892022431,30.4922435223,27.5005131045,2.97173041782,0.02
 06/28  21:00:00,153.528272915,22.3398080363,71.8209037714,0.0,12.3672932834,27.0668015668,38.0972595585,35.1055291407,2.97173041782,0.02
 06/28  22:00:00,127.226389163,20.9777681607,67.8422350711,0.0,4.12243109448,15.9888894789,43.2926500633,40.3009196455,2.97173041782,0.02
 06/28  23:00:00,138.141936906,25.0693705925,73.6849045422,0.0,4.12243109448,15.9888894789,62.2699749784,59.2782445605,2.97173041782,0.02
 06/28  24:00:00,120.521758587,20.9340195652,62.5668972641,0.0,4.12243109448,15.9888894789,58.8879020898,55.8961716719,2.97173041782,0.02
 06/29  01:00:00,129.494066014,25.0622792464,67.4635107726,0.0,4.12243109448,15.9888894789,79.3326000011,76.3408695833,2.97173041782,0.02
 06/29  02:00:00,107.958224352,20.5643816689,52.1005636888,0.0,4.12243109448,15.9888894789,65.8973267762,62.9055963584,2.97173041782,0.02
 06/29  03:00:00,111.352425422,22.846573043,51.3190123919,0.0,4.12243109448,15.9888894789,77.9106501298,74.918919712,2.97173041782,0.02
 06/29  04:00:00,148.207447857,29.8542101221,63.9730853085,0.0,12.3672932834,24.9413748627,94.1984327312,89.2255487015,4.9528840297,0.02
 06/29  05:00:00,146.907912777,30.2231978099,63.7467700492,0.8940980014,12.3672932834,24.9413748627,162.8401138,157.867229771,4.9528840297,0.02
 06/29  06:00:00,203.497987609,31.7851220478,70.7607661294,0.159438151049,24.7345865669,70.7195625826,130.181310129,120.25554207,9.90576805939,0.02
 06/29  07:00:00,243.36887067,32.6308831332,80.6016663382,0.0,37.1018798503,92.3937384068,107.546561744,97.6207936841,9.90576805939,0.02
 06/29  08:00:00,265.688494327,33.4220026321,90.0875840036,0.0,37.1018798503,104.434947198,98.0984503254,88.172682266,9.90576805939,0.02
 06/29  09:00:00,287.625375142,34.068419111,99.3365794799,0.0,37.1018798503,116.476155989,99.3273050548,80.8119481417,9.90576805939,8.60958885369
 06/29  10:00:00,297.416321998,34.7278329074,108.467807928,0.0,37.1018798503,116.476155989,72.60618425,62.6804161906,9.90576805939,0.02
 06/29  11:00:00,305.249732202,35.3179603779,115.710938939,0.0,37.1018798503,116.476155989,54.3609960796,44.4352280202,9.90576805939,0.02
 06/29  12:00:00,298.827122944,35.8382409387,120.809581702,0.0,37.1018798503,104.434947198,44.0251155339,34.0993474745,9.90576805939,0.02
 06/29  13:00:00,315.966897804,36.4261060798,125.319883514,0.0,37.1018798503,116.476155989,39.280047074,29.3542790146,9.90576805939,0.02
 06/29  14:00:00,324.593755773,37.2397572378,133.133194678,0.0,37.1018798503,116.476155989,35.9831544724,17.4645311747,9.90576805939,8.61285523829
 06/29  15:00:00,333.240141136,38.1002727923,140.919307054,0.0,37.1018798503,116.476155989,15.5012265387,5.57545847928,9.90576805939,0.02
 06/29  16:00:00,336.877140406,38.7038908474,143.953042006,0.0,37.1018798503,116.476155989,12.7749049224,2.84913686305,9.90576805939,0.02
 06/29  17:00:00,338.264085238,39.0832467178,144.961326184,0.0,37.1018798503,116.476155989,12.3351902972,2.40942223783,9.90576805939,0.02
 06/29  18:00:00,205.863776187,30.0966922304,102.812916172,0.0,24.7345865669,47.5788473902,21.6488223733,16.6759383436,4.9528840297,0.02
 06/29  19:00:00,201.55793955,29.8381297458,98.7656394534,0.0,24.7345865669,47.5788473902,31.0700017265,26.0971176968,4.9528840297,0.02
 06/29  20:00:00,188.591944901,30.3807893712,99.4664208092,0.0,12.3672932834,38.6892022431,43.624291127,40.6325607092,2.97173041782,0.02
 06/29  21:00:00,147.278935615,22.3363010177,70.9437684629,0.0,12.3672932834,27.0668015668,41.5221294312,38.5303990133,2.97173041782,0.02
 06/29  22:00:00,122.55705814,20.975699939,66.9482403116,0.0,4.12243109448,15.9888894789,42.5335942034,39.5418637856,2.97173041782,0.02
 06/29  23:00:00,131.973396249,25.0681109621,72.165476337,0.0,4.12243109448,15.9888894789,61.5190056114,58.5272751935,2.97173041782,0.02
 06/29  24:00:00,117.737010041,20.9333862007,62.1705059226,0.0,4.12243109448,15.9888894789,54.2846758445,51.2929454267,2.97173041782,0.02
 06/30  01:00:00,128.059889851,25.0622792464,68.2578017142,0.0,4.12243109448,15.9888894789,77.620209183,74.6284787652,2.97173041782,0.02
 06/30  02:00:00,110.359329849,20.5643816689,55.0846847057,0.0,4.12243109448,15.9888894789,66.3072680892,63.3155376714,2.97173041782,0.02
 06/30  03:00:00,113.235865185,22.9690869173,55.5696457542,0.0,4.12243109448,15.9888894789,78.2876873362,75.2959569184,2.97173041782,0.02
 06/30  04:00:00,151.753254754,29.8542101221,69.8551970528,0.0,12.3672932834,24.9413748627,94.8611005646,89.8882165349,4.9528840297,0.02
 06/30  05:00:00,156.838737653,30.3059372987,73.7453514346,0.743601312905,12.3672932834,24.9413748627,162.964631443,157.991747413,4.9528840297,0.02
 06/30  06:00:00,220.171749918,32.0076520174,87.2458462899,0.125589672179,24.7345865669,70.7195625826,133.910845731,115.403975909,9.90576805939,8.60110176324
 06/30  07:00:00,258.998623888,32.9589672234,95.9033361137,0.0,37.1018798503,92.3937384068,87.5275369771,77.6017689177,9.90576805939,0.02
 06/30  08:00:00,277.179497425,33.7530194559,101.247645687,0.0,37.1018798503,104.434947198,68.1130099882,58.1872419288,9.90576805939,0.02
 06/30  09:00:00,294.692354845,34.4126424651,106.05941048,0.0,37.1018798503,116.476155989,59.2338707182,49.3081026588,9.90576805939,0.02
 06/30  10:00:00,300.650414127,34.9818338152,111.447861608,0.0,37.1018798503,116.476155989,50.3669696345,40.4412015751,9.90576805939,0.02
 06/30  11:00:00,305.848830649,35.5098599722,116.118082365,0.0,37.1018798503,116.476155989,41.9355499149,32.0097818555,9.90576805939,0.02
 06/30  12:00:00,301.35901963,36.0609538837,123.118715499,0.0,37.1018798503,104.434947198,30.5267150608,20.6009470014,9.90576805939,0.02
 06/30  13:00:00,320.85958637,36.6566709242,129.982057583,0.0,37.1018798503,116.476155989,28.9872328773,10.4680428669,9.90576805939,8.61342195107
 06/30  14:00:00,328.913792363,37.4597033546,137.233411971,0.0,37.1018798503,116.476155989,16.2018778797,6.27610982035,9.90576805939,0.02
 06/30  15:00:00,334.545180384,38.2911840034,142.033418554,0.0,37.1018798503,116.476155989,13.6581644006,3.7323963412,9.90576805939,0.02
 06/30  16:00:00,336.293822412,38.8589600377,143.214614661,0.0,37.1018798503,116.476155989,12.8010383829,2.87527032352,9.90576805939,0.02
 06/30  17:00:00,339.421597654,39.2021234059,145.999934196,0.0,37.1018798503,116.476155989,12.5620561843,2.63628812488,9.90576805939,0.02
 06/30  18:00:00,206.01506086,30.1011414812,102.959739239,0.0,24.7345865669,47.5788473902,18.308159403,13.3352753733,4.9528840297,0.02
 06/30  19:00:00,201.845146954,29.8415933431,99.0493707922,0.0,24.7345865669,47.5788473902,27.3572119158,22.3843278861,4.9528840297,0.02
 06/30  20:00:00,188.724454448,30.3832207212,99.5964864237,0.0,12.3672932834,38.6892022431,42.1109711099,39.119240692,2.97173041782,0.02
 06/30  21:00:00,147.234527029,22.3376083026,70.8980498859,0.0,12.3672932834,27.0668015668,51.9324482141,40.3578159823,2.97173041782,8.602901814
 06/30  22:00:00,123.041769407,20.9791819582,67.4294697164,0.0,4.12243109448,15.9888894789,46.2297438047,43.2380133869,2.97173041782,0.02
 06/30  23:00:00,132.653228973,25.0697667851,72.8436534589,0.0,4.12243109448,15.9888894789,65.1942842225,62.2025538047,2.97173041782,0.02
 06/30  24:00:00,117.927878144,20.9344580443,62.3603024644,0.0,4.12243109448,15.9888894789,55.5730670975,52.5813366797,2.97173041782,0.02
 07/01  01:00:00,128.066885557,25.0622792464,68.2647977593,0.0,4.12243109448,15.9888894789,69.6367573007,66.6450268828,2.97173041782,0.02
 07/01  02:00:00,111.535087677,20.5643816689,56.3375885406,0.0,4.12243109448,15.9888894789,59.576841155,56.5851107372,2.97173041782,0.02
 07/01  03:00:00,114.894655611,22.9690869173,57.2284366292,0.0,4.12243109448,15.9888894789,77.6802382233,74.6885078055,2.97173041782,0.02
 07/01  04:00:00,131.308858931,29.2906463006,67.1088728886,0.0,4.12243109448,16.0517297156,101.251393294,98.2596628763,2.97173041782,0.02
 07/01  05:00:00,128.239377583,29.4376629497,63.8923749145,0.0,4.12243109448,16.0517297156,104.290907197,101.299176779,2.97173041782,0.02
 07/01  06:00:00,153.540393502,30.662801692,73.8108439249,0.0,4.12243109448,39.6058045677,85.5653270618,82.573596644,2.97173041782,0.02
 07/01  07:00:00,193.099409998,30.799145636,83.6604440878,0.279206094625,12.3672932834,65.3531420225,136.930349944,131.957465915,4.9528840297,0.02
 07/01  08:00:00,201.495234655,30.9314224787,89.1514505107,0.161239852799,12.3672932834,68.2430321324,122.785392704,117.812508674,4.9528840297,0.02
 07/01  09:00:00,234.880168355,31.3967296719,93.2155979408,0.0,16.4897243779,93.1370602926,104.758362793,96.8137483454,7.92461444751,0.02
 07/01  10:00:00,239.022330309,31.6277562592,97.1266643306,0.0,16.4897243779,93.1370602926,92.2334763263,84.2888618788,7.92461444751,0.02
 07/01  11:00:00,243.935031434,31.8284887109,101.838627026,0.0,16.4897243779,93.1370602926,79.5423686265,71.597754179,7.92461444751,0.02
 07/01  12:00:00,239.089670869,32.0002515717,105.973014431,0.0,16.4897243779,83.9857416113,71.481319321,63.5367048735,7.92461444751,0.02
 07/01  13:00:00,243.77691772,32.2300411672,110.430467077,0.0,16.4897243779,83.9857416113,64.1675874269,56.2229729794,7.92461444751,0.02
 07/01  14:00:00,248.42491516,32.5609894719,114.747544925,0.0,16.4897243779,83.9857416113,55.3314794514,47.3868650039,7.92461444751,0.02
 07/01  15:00:00,221.714237041,30.662801692,107.391951031,0.0,12.3672932834,70.6512738906,32.5219574086,18.9643098871,4.9528840297,8.60476349179
 07/01  16:00:00,222.874029398,30.662801692,108.551765432,0.0,12.3672932834,70.6512738906,22.8468432725,17.8739592428,4.9528840297,0.02
 07/01  17:00:00,212.331134349,30.662801692,110.532155476,0.0,12.3672932834,58.1284167478,22.262882305,17.2899982753,4.9528840297,0.02
 07/01  18:00:00,165.242845739,30.1287854604,97.1652138304,0.0,12.3672932834,24.9413748627,37.3117692665,32.3388852368,4.9528840297,0.02
 07/01  19:00:00,160.500716551,29.7413199413,92.8105501692,0.0,12.3672932834,24.9413748627,45.4432587307,40.470374701,4.9528840297,0.02
 07/01  20:00:00,153.055933765,30.2477347561,94.9463599082,0.0,4.12243109448,16.0517297156,55.9232524139,52.9315219961,2.97173041782,0.02
 07/01  21:00:00,118.012486491,20.456657997,62.9227117277,0.0,4.12243109448,15.9888894789,48.7273804759,45.7356500581,2.97173041782,0.02
 07/01  22:00:00,135.993856626,25.5608780626,75.6931707471,0.0,4.12243109448,15.9888894789,69.8381570767,66.8464266589,2.97173041782,0.02
 07/01  23:00:00,110.001259855,19.5181753435,55.8713059484,0.0,4.12243109448,15.9888894789,61.656908312,58.6651778942,2.97173041782,0.02
 07/01  24:00:00,124.961851807,24.5057385788,65.7376436088,0.0,4.12243109448,15.9888894789,84.1223156219,81.1305852041,2.97173041782,0.02
 07/02  01:00:00,98.6360024421,18.3486754655,47.7133896873,0.0,2.06121554724,15.9888894789,65.3684861684,62.3767557506,2.97173041782,0.02
 07/02  02:00:00,116.325633611,23.8931692076,59.7752103957,0.0,2.06121554724,15.9888894789,88.2890951082,85.2973646904,2.97173041782,0.02
 07/02  03:00:00,98.903116796,18.593703214,47.7801888171,0.0,2.06121554724,15.9888894789,66.3735902965,63.3818598787,2.97173041782,0.02
 07/02  04:00:00,106.080361182,22.6260480694,50.8183972817,0.0,2.06121554724,15.9888894789,85.1291146259,82.1373842081,2.97173041782,0.02
 07/02  05:00:00,83.8581564846,15.8634387388,35.5081693635,0.0,2.06121554724,15.9888894789,60.6035595964,57.6118291786,2.97173041782,0.02
 07/02  06:00:00,101.883362546,24.5722237495,53.8379180313,0.0,2.06121554724,15.9888894789,97.8522056733,94.8604752555,2.97173041782,0.02
 07/02  07:00:00,89.6913292437,20.5398788941,50.0172907944,0.0,2.06121554724,15.9888894789,74.3408411584,71.3491107406,2.97173041782,0.02
 07/02  08:00:00,135.763020138,25.0622792464,63.7882547817,0.0,4.12243109448,41.7362269337,86.5360765149,81.5631924852,4.9528840297,0.02
 07/02  09:00:00,128.458901579,20.9473892484,59.8095590819,0.0,4.12243109448,41.7362269337,66.71528111,61.7423970803,4.9528840297,0.02
 07/02  10:00:00,142.63658407,25.0756613305,70.2478462651,0.0,4.12243109448,41.7362269337,79.6277126923,74.6548286626,4.9528840297,0.02
 07/02  11:00:00,132.341289083,20.9653647914,63.4657511459,0.0,4.12243109448,41.7362269337,60.1651273193,55.1922432896,4.9528840297,0.02
 07/02  12:00:00,147.942101476,25.0782842432,75.427017526,0.0,4.12243109448,41.7362269337,64.2773841195,59.3045000898,4.9528840297,0.02
 07/02  13:00:00,141.004346337,20.9635566751,70.5890345226,0.0,4.12243109448,41.7362269337,40.0582711754,35.0853871457,4.9528840297,0.02
 07/02  14:00:00,154.020931001,25.0820085941,80.6147364341,0.0,4.12243109448,41.7362269337,45.8328305896,40.85994656,4.9528840297,0.02
 07/02  15:00:00,142.734982513,20.9830927809,71.9345330995,0.0,4.12243109448,41.7362269337,36.4561927094,31.4833086797,4.9528840297,0.02
 07/02  16:00:00,141.148857971,25.1006200252,83.4918019648,0.0,4.12243109448,24.8785346261,39.4644609646,34.4915769349,4.9528840297,0.02
 07/02  17:00:00,120.858088451,21.0221151219,77.161512303,0.0,2.06121554724,15.9888894789,26.6446626224,23.6529322046,2.97173041782,0.02
 07/02  18:00:00,136.434199171,25.1097512855,86.2009888769,0.0,2.06121554724,15.9888894789,33.8194767647,30.8277463469,2.97173041782,0.02
 07/02  19:00:00,124.759896355,21.0261089364,75.1166519786,0.0,2.06121554724,15.9888894789,31.2596520985,28.2679216807,2.97173041782,0.02
 07/02  20:00:00,143.43413975,25.0989729007,80.935355078,0.0,2.06121554724,15.9888894789,56.9639463786,45.3906345275,2.97173041782,8.60158143327
 07/02  21:00:00,134.261853291,20.9720958061,68.9709293306,0.0,2.06121554724,15.9888894789,47.1526744868,44.160944069,2.97173041782,0.02
 07/02  22:00:00,144.301055408,25.0691299693,74.9675979753,0.0,2.06121554724,15.9888894789,69.0839153615,66.0921849437,2.97173041782,0.02
 07/02  23:00:00,124.220909098,20.9335849887,63.8661679737,7.58667340812e-05,2.06121554724,15.9888894789,62.9266947892,59.9349643713,2.97173041782,0.02
 07/02  24:00:00,129.965634261,24.1383852408,65.8341928753,0.0186214156802,2.06121554724,15.9888894789,83.9946740852,81.0029436674,2.97173041782,0.02
 07/03  01:00:00,112.613448457,18.8877365121,52.250355865,0.00498654987335,4.12243109448,15.9888894789,64.4465757062,61.4548452884,2.97173041782,0.02
 07/03  02:00:00,128.675570959,23.8441636579,62.2353114085,0.0118704033146,4.12243109448,15.9888894789,86.7492386192,83.7575082014,2.97173041782,0.02
 07/03  03:00:00,111.356739134,18.2016588164,49.7980390792,0.0178763708611,4.12243109448,15.9888894789,66.6761679727,63.6844375548,2.97173041782,0.02
 07/03  04:00:00,170.329766295,30.0502323209,73.4430547488,0.0,12.3672932834,24.9413748627,104.11135377,99.1384697401,4.9528840297,0.02
 07/03  05:00:00,171.734735221,30.1136805606,73.3270073417,3.20761775129,12.3672932834,24.9413748627,173.325613837,168.352729807,4.9528840297,0.02
 07/03  06:00:00,214.803697306,31.0344102555,78.8568456993,0.731371104819,24.7345865669,70.7195625826,140.289942188,130.364174129,9.90576805939,0.02
 07/03  07:00:00,247.081920183,31.9134183291,85.0135268196,0.0186639836171,37.1018798503,92.3937384068,117.617588176,107.691820116,9.90576805939,0.02
 07/03  08:00:00,270.028244966,32.6208143547,95.2285870861,0.0,37.1018798503,104.434947198,104.741050753,94.8152826938,9.90576805939,0.02
 07/03  09:00:00,290.691372947,33.2305443571,103.24049593,0.0,37.1018798503,116.476155989,86.0362120855,76.1104440261,9.90576805939,0.02
 07/03  10:00:00,298.617741764,33.8246668338,110.572316715,0.0,37.1018798503,116.476155989,72.0995593263,62.1737912669,9.90576805939,0.02
 07/03  11:00:00,304.614866752,34.3987758223,115.995206614,0.0,37.1018798503,116.476155989,69.0740033429,50.5550059659,9.90576805939,8.61322931757
 07/03  12:00:00,296.394184075,34.8829492239,119.332012398,0.0,37.1018798503,104.434947198,52.1541646089,42.2283965495,9.90576805939,0.02
 07/03  13:00:00,314.774182527,35.4737216041,125.079660123,0.0,37.1018798503,116.476155989,44.1735647018,34.2477966424,9.90576805939,0.02
 07/03  14:00:00,319.645808749,36.1057780424,129.31932212,0.0,37.1018798503,116.476155989,34.1482207852,24.2224527258,9.90576805939,0.02
 07/03  15:00:00,320.73683848,36.6559756399,129.860250026,0.0,37.1018798503,116.476155989,28.8346341337,18.9088660743,9.90576805939,0.02
 07/03  16:00:00,328.519343124,37.2608327453,137.038231931,0.0,37.1018798503,116.476155989,21.0260192104,11.100251151,9.90576805939,0.02
 07/03  17:00:00,334.937533849,37.8334187575,142.884591766,0.0,37.1018798503,116.476155989,24.82176436,6.30864926807,9.90576805939,8.60734703254
 07/03  18:00:00,205.721885337,30.0770974753,102.690635058,0.0,24.7345865669,47.5788473902,23.698619395,18.7257353653,4.9528840297,0.02
 07/03  19:00:00,201.563193284,29.8112881784,98.7977541577,0.0,24.7345865669,47.5788473902,31.9606451895,26.9877611598,4.9528840297,0.02
 07/03  20:00:00,188.533085457,30.3491337061,99.4392387738,0.0,12.3672932834,38.6892022431,45.0597300781,42.0679996603,2.97173041782,0.02
 07/03  21:00:00,144.293244644,21.4074787051,68.5043170704,0.0,12.3672932834,27.0668015668,41.9581454286,38.9664150108,2.97173041782,0.02
 07/03  22:00:00,124.339762459,20.9722223765,68.2000610792,0.0,4.12243109448,15.9888894789,44.9505738634,41.9588434455,2.97173041782,0.02
 07/03  23:00:00,135.09512826,25.0679242467,74.4796624155,0.0,4.12243109448,15.9888894789,63.6481887214,60.6564583036,2.97173041782,0.02
 07/03  24:00:00,119.832494628,20.9329808375,63.8976697691,0.0,4.12243109448,15.9888894789,57.7971811562,54.8054507384,2.97173041782,0.02
 07/04  01:00:00,128.389484271,25.0622792464,69.9349943317,0.0,2.06121554724,15.9888894789,80.4258581494,77.4341277316,2.97173041782,0.02
 07/04  02:00:00,110.727256385,20.5643816689,57.2517375693,0.0,2.06121554724,15.9888894789,67.6615631066,64.6698326888,2.97173041782,0.02
 07/04  03:00:00,114.931488738,22.9690869173,59.3264861412,0.0,2.06121554724,15.9888894789,79.5883151774,76.5965847596,2.97173041782,0.02
 07/04  04:00:00,100.954117991,19.2727577559,49.1307973725,0.0,2.06121554724,15.9888894789,67.3453977268,64.353667309,2.97173041782,0.02
 07/04  05:00:00,112.296360754,23.2141146657,56.4463303634,0.0,2.06121554724,15.9888894789,81.7266432125,78.7349127947,2.97173041782,0.02
 07/04  06:00:00,88.5586420105,19.8538011984,45.2050403327,0.0,2.06121554724,15.9888894789,72.8031157293,69.8113853115,2.97173041782,0.02
 07/04  07:00:00,105.426110169,25.1602903458,60.4936876567,0.0,2.06121554724,15.9888894789,89.2954347486,86.3037043308,2.97173041782,0.02
 07/04  08:00:00,120.724585829,20.4421919574,53.032944726,0.0,4.12243109448,41.7362269337,67.5832141697,62.61033014,4.9528840297,0.02
 07/04  09:00:00,142.266378285,25.5692450427,68.3830342946,0.0,4.12243109448,41.7362269337,80.8737043413,75.9008203116,4.9528840297,0.02
 07/04  10:00:00,125.63855801,20.456444532,58.0932802461,0.0,4.12243109448,41.7362269337,63.0767636864,58.1038796567,4.9528840297,0.02
 07/04  11:00:00,148.924810597,25.5916621984,75.8794823702,0.0,4.12243109448,41.7362269337,69.3873565079,64.4144724782,4.9528840297,0.02
 07/04  12:00:00,127.571617139,20.4602515278,60.6813468751,0.0,4.12243109448,41.7362269337,53.6088186502,48.6359346205,4.9528840297,0.02
 07/04  13:00:00,150.237011649,25.584709667,78.260156579,0.0,4.12243109448,41.7362269337,58.2276837084,53.2547996787,4.9528840297,0.02
 07/04  14:00:00,130.62212583,20.4614253115,63.8752461242,0.0,4.12243109448,41.7362269337,42.0720488262,37.0991647965,4.9528840297,0.02
 07/04  15:00:00,154.549567804,25.604870547,82.5525517732,0.0,4.12243109448,41.7362269337,45.2146172161,40.2417331864,4.9528840297,0.02
 07/04  16:00:00,116.568943886,20.4836319766,66.657549739,0.0,4.12243109448,24.8785346261,32.2753635872,27.3024795576,4.9528840297,0.02
 07/04  17:00:00,127.013860354,25.6343428093,82.7959249767,0.0,2.06121554724,15.9888894789,41.0860758346,38.0943454168,2.97173041782,0.02
 07/04  18:00:00,105.670218617,20.4817451937,66.7115718619,0.0,2.06121554724,15.9888894789,42.0810311984,30.5077253639,2.97173041782,8.60157541671
 07/04  19:00:00,127.69318314,25.6331476551,83.4559665622,0.0204763350162,2.06121554724,15.9888894789,41.1291394362,38.1374090184,2.97173041782,0.02
 07/04  20:00:00,110.897907512,20.4725168626,64.8503104362,0.0506787159376,2.06121554724,15.9888894789,37.5300576896,34.5383272718,2.97173041782,0.02
 07/04  21:00:00,136.919680063,25.5884734102,78.5631438095,0.0894703343194,2.06121554724,15.9888894789,51.5472532139,48.5555227961,2.97173041782,0.02
 07/04  22:00:00,114.478097963,20.4482520597,61.3542534607,0.103691015073,2.06121554724,15.9888894789,42.8811185816,39.8893881638,2.97173041782,0.02
 07/04  23:00:00,133.583186952,25.5543861682,75.2023784311,0.147829905493,2.06121554724,15.9888894789,52.2488026107,49.2570721929,2.97173041782,0.02
 07/04  24:00:00,111.747070914,20.4421927635,58.5844986255,0.148478150056,2.06121554724,15.9888894789,43.5965232032,40.6047927853,2.97173041782,0.02
 07/05  01:00:00,125.528982182,23.7041701626,66.9778992908,0.14978127377,4.12243109448,15.9888894789,50.8555282071,47.8637977893,2.97173041782,0.02
 07/05  02:00:00,106.761081313,19.3217633056,52.7156644853,0.111874922145,4.12243109448,15.9888894789,45.2783343444,42.2866039266,2.97173041782,0.02
 07/05  03:00:00,118.438100598,23.018092467,60.630707765,0.092168940844,4.12243109448,15.9888894789,55.1535620396,52.1618316218,2.97173041782,0.02
 07/05  04:00:00,156.799193944,29.5846795988,75.1427293851,0.0279385033938,12.3672932834,24.9413748627,66.1226548819,61.1497708522,4.9528840297,0.02
 07/05  05:00:00,165.264032768,30.8274561804,79.0246180604,3.36811207732,12.3672932834,24.9413748627,120.512148712,115.539264682,4.9528840297,0.02
 07/05  06:00:00,222.679959471,31.2011447697,89.7278962375,0.958257680019,24.7345865669,70.7195625826,87.8397403406,77.9139722812,9.90576805939,0.02
 07/05  07:00:00,254.415858678,31.7687658422,92.3529146751,0.15786918108,37.1018798503,92.3937384068,69.8246483661,59.8988803067,9.90576805939,0.02
 07/05  08:00:00,266.430036169,31.9376678105,92.3105657684,0.00296143047123,37.1018798503,104.434947198,61.8277822909,51.9020142315,9.90576805939,0.02
 07/05  09:00:00,276.851267562,32.0326005777,90.5983350628,0.0,37.1018798503,116.476155989,59.1783766345,49.2526085751,9.90576805939,0.02
 07/05  10:00:00,279.278953034,32.1925978444,92.8655975999,0.0,37.1018798503,116.476155989,49.1919859197,39.2662178603,9.90576805939,0.02
 07/05  11:00:00,283.82770374,32.404798143,97.2020724394,0.0,37.1018798503,116.476155989,41.6754324981,23.1565351859,9.90576805939,8.61312925285
 07/05  12:00:00,272.449212176,32.6284913938,97.6415080217,0.0,37.1018798503,104.434947198,33.6645321546,23.7387640952,9.90576805939,0.02
 07/05  13:00:00,290.238936911,32.9375702913,103.080568379,0.0,37.1018798503,116.476155989,34.1734263396,24.2476582803,9.90576805939,0.02
 07/05  14:00:00,296.690242719,33.282549591,109.186986493,0.0,37.1018798503,116.476155989,29.8835491599,19.9577811005,9.90576805939,0.02
 07/05  15:00:00,300.576826866,33.5505471094,112.805668794,0.0,37.1018798503,116.476155989,26.4199377228,16.4941696634,9.90576805939,0.02
 07/05  16:00:00,302.710639909,33.7265354931,114.763833184,0.0,37.1018798503,116.476155989,31.3740778294,12.8578917898,9.90576805939,8.61041798019
 07/05  17:00:00,301.685260851,33.7977457481,113.668025768,0.0,37.1018798503,116.476155989,25.7756538525,15.8498857931,9.90576805939,0.02
 07/05  18:00:00,189.521520514,29.8825717863,86.6848010436,0.0,24.7345865669,47.5788473902,33.4121082151,28.4392241854,4.9528840297,0.02
