PVWatts: Hourly PV Performance Data,,,,,,,,,,
Requested Location:,los angeles ca,,,,,,,,,
Location:,"LOS ANGELES, CA",,,,,,,,,
Lat (deg N):,33.93,,,,,,,,,
Long (deg W):,118.4,,,,,,,,,
Elev (m):,32,,,,,,,,,
DC System Size (kW):,50,,,,,,,,,
Module Type:,Standard,,,,,,,,,
Array Type:,Fixed (open rack),,,,,,,,,
Array Tilt (deg):,34.1,,,,,,,,,
Array Azimuth (deg):,180,,,,,,,,,
System Losses:,14,,,,,,,,,
Invert Efficiency:,96,,,,,,,,,
DC to AC Size Ratio:,1.1,,,,,,,,,
Average Cost of Electricity Purchased from Utility ($/kWh):,0.13,,,,,,,,,
Capacity Factor (%),"18.3	",,,,,,,,,
,,,,,,,,,,
Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
7,5,2,0,0,16.7,4.1,0,16.7,0,0
7,5,3,0,0,17.2,2.6,0,17.2,0,0
7,5,4,0,0,17.2,2.1,0,17.2,0,0
7,5,5,1,34,17.2,2.6,29.78,16.193,1333.527,1030.655
7,5,6,1,101,17.2,2.1,87.676,17.79,3895.159,3541.65
7,5,7,40,216,17.8,2.1,203.863,21.729,8821.251,8357.797
7,5,8,478,257,18.3,4.1,519.375,28.518,21564.736,20740.115
7,5,9,529,290,18.9,5.2,680.047,31.435,28205.465,27148.762
7,5,10,673,257,19.4,5.2,846.827,35.336,34585.375,33277.395
7,5,11,695,264,20,4.6,918.125,38.818,36892.203,35486.535
7,5,12,703,254,20,5.2,914.803,37.58,36986.031,35576.313
7,5,13,726,240,20,6.2,872.778,35.084,35682.148,34328.176
7,5,14,582,259,20,6.7,687.009,31.272,28491.324,27423.957
7,5,15,547,201,19.4,5.2,502.017,28.821,20715.785,19918.668
7,5,16,415,168,18.9,5.2,298.925,24.158,12053.847,11509.256
7,5,17,160,115,17.8,4.6,114.777,19.331,4654.912,4285.525
7,5,18,0,13,17.2,4.6,11.479,16.255,513.889,226.273
7,5,19,0,0,17.2,4.1,0,17.2,0,0
7,5,20,0,0,17.2,2.1,0,17.2,0,0
7,5,21,0,0,16.7,2.6,0,16.7,0,0
7,5,22,0,0,17.2,2.1,0,17.2,0,0
7,5,23,0,0,16.7,4.1,0,16.7,0,0
7,6,0,0,0,16.7,2.1,0,16.7,0,0
7,6,1,0,0,16.7,3.6,0,16.7,0,0
7,6,2,0,0,16.7,3.6,0,16.7,0,0
7,6,3,0,0,16.7,3.1,0,16.7,0,0
7,6,4,0,0,17.2,3.6,0,17.2,0,0
7,6,5,0,25,17.2,3.1,22.14,16.074,991.973,695.514
7,6,6,1,86,17.2,2.1,75.425,17.43,3355.981,3013.502
7,6,7,6,225,17.2,2.6,198.658,20.708,8702.587,8241.976
7,6,8,5,244,17.2,2.6,220.046,21.6,9608.839,9126.272
7,6,9,2,321,17.8,2.6,290.084,24.016,12530.725,11973.561
7,6,10,2,381,18.9,3.6,347.153,25.916,14863.117,14242.229
7,6,11,0,429,18.9,2.6,391.298,27.972,16590.82,15920.339
7,6,12,1,445,20,5.2,407.06,27.163,17325.602,16633.41
7,6,13,1,431,20,4.1,392.28,27.91,16637.225,15965.383
7,6,14,1,376,20,4.1,339.101,26.741,14461.697,13852.041
7,6,15,111,322,19.4,4.6,352.022,25.886,14974.956,14350.919
7,6,16,253,203,19.4,5.2,270.092,23.879,11157.104,10635.734
7,6,17,205,126,18.9,4.6,127.555,20.658,5070.877,4692.63
7,6,18,3,43,18.3,4.6,36.1,17.905,1604.057,1296.047
7,6,19,0,0,17.8,4.6,0,17.8,0,0
7,6,20,0,0,17.8,3.1,0,17.8,0,0
7,6,21,0,0,17.8,3.6,0,17.8,0,0
7,6,22,0,0,17.8,5.2,0,17.8,0,0
7,6,23,0,0,17.8,5.2,0,17.8,0,0
7,7,0,0,0,17.8,5.2,0,17.8,0,0
7,7,1,0,0,17.2,3.1,0,17.2,0,0
7,7,2,0,0,17.2,2.1,0,17.2,0,0
7,7,3,0,0,17.2,3.1,0,17.2,0,0
7,7,4,0,0,17.8,2.1,0,17.8,0,0
7,7,5,1,29,17.8,1.5,25.713,16.464,1150.008,850.591
7,7,6,0,107,17.8,2.1,92.31,18.515,4090.335,3732.785
7,7,7,7,162,18.3,2.6,145.269,20.525,6363.917,5957.376
7,7,8,1,260,20,3.1,231.949,24.319,10004.871,9512.535
7,7,9,5,345,20,3.6,314.152,26.151,13433.979,12852.577
7,7,10,6,421,20,4.1,387.585,27.623,16460.189,15793.527
7,7,11,35,462,21.1,4.1,466.091,30.544,19518.465,18759.299
7,7,12,371,428,22.8,4.1,763.485,38.628,30714.5,29562.289
7,7,13,472,362,22.8,5.2,766.93,37.38,31015.996,29852.02
7,7,14,400,327,22.2,6.2,613.875,32.683,25322.875,24370.605
7,7,15,291,266,21.7,6.2,411.957,28.511,17166.805,16479.336
7,7,16,95,224,21.1,6.2,229.256,24.495,9687.942,9203.434
7,7,17,87,120,20,5.2,110.138,21.233,4596.681,4228.525
7,7,18,8,35,18.9,5.2,30.231,18.392,1340.293,1037.292
7,7,19,0,2,18.3,6.2,1.828,17.231,81.477,0
7,7,20,0,0,17.8,4.1,0,17.8,0,0
7,7,21,0,0,17.8,3.6,0,17.8,0,0
7,7,22,0,0,17.8,2.6,0,17.8,0,0
7,7,23,0,0,17.8,2.1,0,17.8,0,0
7,8,0,0,0,18.3,3.1,0,18.3,0,0
7,8,1,0,0,18.3,3.1,0,18.3,0,0
7,8,2,0,0,18.3,2.6,0,18.3,0,0
7,8,3,0,0,18.3,1.5,0,18.3,0,0
7,8,4,0,1,18.3,1.5,0.914,16.243,40.921,0
7,8,5,0,41,19.4,2.6,34.965,18.582,1548.837,1241.88
7,8,6,20,128,19.4,1.5,111.403,20.814,4831.6,4458.464
7,8,7,0,197,19.4,2.6,172.698,22.388,7517.208,7084.468
7,8,8,5,290,20.6,2.6,260.898,25.977,11162.86,10641.344
7,8,9,3,394,21.1,3.1,357.276,28.656,15098.029,14470.518
7,8,10,1,419,21.1,4.1,381.459,28.681,16118.854,15462.121
7,8,11,6,515,21.7,4.1,477.375,31.371,19912.293,19140.75
7,8,12,288,490,21.1,5.2,745.549,34.828,30568.104,29421.582
7,8,13,447,366,22.8,6.7,749.639,34.991,30680.098,29529.225
7,8,14,474,358,22.8,6.2,697.12,34.698,28469.438,27402.889
7,8,15,473,255,22.8,6.7,510.358,31.004,20918.436,20114.797
7,8,16,385,184,22.8,5.2,303.505,28.214,12085.172,11539.76
7,8,17,282,106,21.1,5.7,121.814,22.588,4577.206,4209.461
7,8,18,36,40,18.9,5.2,33.476,18.473,1483.642,1177.925
7,8,19,0,1,18.3,4.6,0.914,17.007,40.78,0
7,8,20,0,0,18.3,4.1,0,18.3,0,0
7,8,21,0,0,18.9,3.1,0,18.9,0,0
7,8,22,0,0,18.3,4.6,0,18.3,0,0
7,8,23,0,0,17.8,2.6,0,17.8,0,0
7,9,0,0,0,17.2,2.6,0,17.2,0,0
7,9,1,0,0,17.2,2.6,0,17.2,0,0
7,9,2,0,0,17.2,1.5,0,17.2,0,0
7,9,3,0,0,17.2,2.6,0,17.2,0,0
7,9,4,4,1,17.8,1,0.914,15.451,41.067,0
7,9,5,223,35,17.8,1,27.088,16.321,1212.282,911.695
7,9,6,583,61,19.4,1,127.225,21.428,4024.711,3668.523
7,9,7,737,83,23.9,1.5,351.159,32.652,13158.312,12584.366
7,9,8,815,103,26.1,4.1,576.153,37.782,22635.26,21775.258
7,9,9,865,117,23.3,4.6,767.508,38.643,30648.264,29498.627
7,9,10,893,126,23.9,5.2,904.839,41.084,35892.262,34529.383
7,9,11,899,130,23.3,5.2,968.306,41.876,38306.535,36839.184
7,9,12,806,143,23.9,6.2,892.335,39.421,35743.586,34387.012
7,9,13,861,150,24.4,5.7,895.728,40.697,35599.25,34248.781
7,9,14,660,238,24.4,5.7,729.314,37.725,29293.822,28196.219
7,9,15,337,257,23.3,7.2,431,29.915,17814.291,17107.459
7,9,16,404,189,23.3,6.2,315.072,28.235,12537.879,11980.525
7,9,17,384,77,21.7,6.2,109.946,22.918,3792.782,3441.383
7,9,18,257,30,20,4.1,23.817,19.316,1051.486,753.915
7,9,19,2,1,19.4,5.2,0.914,18.201,40.559,0
7,9,20,0,0,18.3,4.6,0,18.3,0,0
7,9,21,0,0,18.3,4.1,0,18.3,0,0
7,9,22,0,0,18.9,2.6,0,18.9,0,0
7,9,23,0,0,18.9,2.1,0,18.9,0,0
7,10,0,0,0,18.9,2.6,0,18.9,0,0
7,10,1,0,0,18.9,1.5,0,18.9,0,0
7,10,2,0,0,18.3,1.5,0,18.3,0,0
7,10,3,0,0,17.8,1.5,0,17.8,0,0
7,10,4,0,1,17.8,1.5,0.914,15.723,41.017,0
7,10,5,92,40,18.9,0,31.918,16.563,1426.894,1122.254
7,10,6,394,92,20,2.1,127.559,21.735,4532.453,4165.652
7,10,7,578,138,24.4,1.5,341.091,32.874,13027.907,12457.471
7,10,8,675,173,24.4,3.6,560.734,36.244,22294.268,21445.621
7,10,9,733,198,25.6,3.6,751.662,42.012,29539.07,28432.139
7,10,10,772,214,25,5.2,895.332,41.989,35361.5,34021.059
7,10,11,788,222,25,4.1,960.893,45.644,37285.629,35862.941
7,10,12,789,221,25,6.2,960.058,41.678,38021.672,36566.855
7,10,13,772,214,25,5.7,892.704,41.34,35371.723,34030.852
7,10,14,742,197,26.7,6.2,753.429,39.787,29934.906,28812.83
7,10,15,680,172,26.7,5.7,557.82,36.782,22093.697,21251.691
7,10,16,571,136,25.6,7.2,331.872,30.509,12779.475,12215.691
7,10,17,386,91,24.4,4.1,121.94,26.396,4236.832,3876.231
7,10,18,81,38,22.2,4.1,30.355,21.733,1325.321,1022.603
7,10,19,0,1,20.6,5.2,0.914,19.433,40.332,0
7,10,20,0,0,20,4.6,0,20,0,0
7,10,21,0,0,19.4,5.2,0,19.4,0,0
7,10,22,0,0,18.9,2.6,0,18.9,0,0
7,10,23,0,0,18.9,3.1,0,18.9,0,0
7,11,0,0,0,18.3,3.1,0,18.3,0,0
7,11,1,0,0,18.9,1.5,0,18.9,0,0
7,11,2,0,0,18.3,1,0,18.3,0,0
7,11,3,0,0,18.3,1,0,18.3,0,0
7,11,4,0,1,18.3,1.5,0.914,16.24,40.922,0
7,11,5,152,37,18.9,2.1,28.562,17.824,1269.569,967.903
7,11,6,479,78,19.4,1,128.064,21.464,4337.506,3974.801
7,11,7,648,113,23.9,1.5,344.121,32.458,13046.47,12475.534
7,11,8,742,141,25.6,3.1,569.853,38.234,22388.754,21536.967
7,11,9,797,161,25.6,4.6,763.118,40.859,30152.176,29021.742
7,11,10,829,173,25.6,4.6,902.167,43.962,35268.672,33932.137
7,11,11,842,179,24.4,6.2,972.642,41.215,38610.641,37129.848
7,11,12,842,179,24.4,5.7,971.835,42.164,38391.871,36920.754
7,11,13,827,173,23.9,5.7,898.048,40.342,35760.754,34403.457
7,11,14,799,160,23.3,6.2,759.984,36.464,30689.223,29537.994
7,11,15,743,140,22.8,7.2,564.9,31.552,22913.092,22043.781
7,11,16,647,112,21.7,6.2,338.108,27.176,13101.948,12529.521
7,11,17,474,77,21.7,6.2,122.683,23.167,4106.49,3748.604
7,11,18,140,35,20,4.6,28.242,19.465,1245.981,944.759
7,11,19,0,1,18.9,3.6,0.914,17.452,40.698,0
7,11,20,0,0,18.3,3.1,0,18.3,0,0
7,11,21,0,0,18.9,2.1,0,18.9,0,0
7,11,22,0,0,18.9,2.1,0,18.9,0,0
7,11,23,0,0,18.9,3.1,0,18.9,0,0
7,12,0,0,0,17.8,3.1,0,17.8,0,0
7,12,1,0,0,18.3,1.5,0,18.3,0,0
7,12,2,0,0,18.3,2.1,0,18.3,0,0
7,12,3,0,0,18.3,1.5,0,18.3,0,0
7,12,4,0,1,18.3,1,0.914,15.97,40.971,0
7,12,5,96,39,18.9,0,31.159,16.531,1393.182,1089.181
7,12,6,404,89,20,3.1,126.156,21.517,4451.338,4086.245
7,12,7,585,133,21.7,1.5,339.197,30.101,13110.345,12537.691
7,12,8,687,167,23.3,3.6,562.597,35.185,22478.67,21623.893
7,12,9,745,191,23.9,3.6,755.003,40.414,29911.367,28790.195
7,12,10,779,207,24.4,4.6,890.694,42.517,35083.609,33754.836
7,12,11,796,214,24.4,5.2,962.914,42.859,37906.363,36456.602
7,12,12,796,214,23.9,5.7,962.258,41.476,38148.785,36688.379
7,12,13,768,226,24.4,5.2,902.729,41.84,35680.617,34326.711
7,12,14,749,191,23.3,7.7,754.961,34.694,30769.205,29614.863
7,12,15,690,166,22.8,6.7,559.703,31.881,22707.949,21845.518
7,12,16,584,131,21.7,5.2,333.305,27.742,12990.776,12421.337
7,12,17,399,88,21.1,4.1,121.775,23.04,4259.987,3898.904
7,12,18,87,37,18.9,4.6,29.613,18.371,1313.049,1010.563
7,12,19,0,0,18.3,3.6,0,18.3,0,0
7,12,20,0,0,17.8,3.1,0,17.8,0,0
7,12,21,0,0,18.3,2.6,0,18.3,0,0
7,12,22,0,0,18.3,3.6,0,18.3,0,0
7,12,23,0,0,18.3,2.1,0,18.3,0,0
7,13,0,0,0,17.8,2.6,0,17.8,0,0
7,13,1,0,0,16.7,2.1,0,16.7,0,0
7,13,2,0,0,16.7,4.1,0,16.7,0,0
7,13,3,0,0,17.2,1.5,0,17.2,0,0
7,13,4,0,0,17.8,2.6,0,17.8,0,0
7,13,5,10,32,18.3,2.1,27.698,17.181,1234.785,933.775
7,13,6,68,98,18.3,3.1,92.985,18.98,3930.768,3576.524
7,13,7,258,213,19.4,3.1,284.526,24.825,11735.622,11199.334
7,13,8,559,208,21.1,4.1,523.501,31.558,21357.619,20539.754
7,13,9,575,235,21.1,4.1,668.689,35.085,27231.426,26210.645
7,13,10,727,151,22.2,4.1,793.471,39.046,31807.418,30612.262
7,13,11,896,129,22.2,4.1,968.082,42.876,38103.996,36645.563
7,13,12,843,126,21.7,3.1,915.099,43.553,35893.273,34530.355
7,13,13,888,125,21.7,5.2,900.446,39.013,36094.621,34723.141
7,13,14,870,113,21.1,8.2,766.376,32.167,31593.242,30406.564
7,13,15,770,107,21.1,6.2,551.357,30.494,22446.67,21592.959
7,13,16,701,81,20,4.6,332.247,26.472,12794.351,12230.171
7,13,17,593,57,19.4,5.2,120.789,20.989,3752.005,3401.445
7,13,18,250,29,17.8,4.6,23.038,17.114,1027.348,730.228
7,13,19,1,1,16.7,3.6,0.914,15.19,41.116,0
7,13,20,0,0,16.7,2.1,0,16.7,0,0
7,13,21,0,0,17.2,1.5,0,17.2,0,0
7,13,22,0,0,17.2,2.1,0,17.2,0,0
7,13,23,0,0,17.2,5.2,0,17.2,0,0
7,14,0,0,0,17.2,4.6,0,17.2,0,0
7,14,1,0,0,17.2,3.1,0,17.2,0,0
7,14,2,0,0,17.2,4.1,0,17.2,0,0
7,14,3,0,0,17.2,4.1,0,17.2,0,0
7,14,4,0,0,17.2,5.7,0,17.2,0,0
7,14,5,1,31,17.8,3.6,27.11,16.864,1210.32,909.77
7,14,6,4,104,17.8,4.1,90.253,18.357,3991.369,3635.871
7,14,7,1,201,18.3,3.6,176.587,21.006,7733.749,7295.99
7,14,8,101,286,20,2.6,316.472,26.759,13411.001,12830.223
7,14,9,560,265,21.1,5.7,683.551,32.774,28162.49,27107.387
7,14,10,648,207,21.7,6.2,783.128,34.979,32041.752,30837.281
7,14,11,791,216,22.8,6.2,961.97,39.272,38567.043,37088.18
7,14,12,789,216,22.2,6.7,959.64,38.068,38706.789,37221.734
7,14,13,781,209,22.2,6.2,900.006,37.825,36302.559,34922.207
7,14,14,741,193,21.7,5.2,752.887,36.215,30459.908,29317.584
7,14,15,684,168,21.1,6.2,559.811,30.622,22861.898,21994.307
7,14,16,577,133,21.1,4.6,333.82,27.634,13038.623,12467.899
7,14,17,392,88,20,4.6,121.565,21.769,4290.855,3929.126
7,14,18,70,33,18.9,3.6,27.624,18.282,1225.323,924.491
7,14,19,0,1,17.8,3.6,0.914,16.325,40.906,0
7,14,20,0,0,17.2,2.6,0,17.2,0,0
7,14,21,0,0,17.8,1.5,0,17.8,0,0
7,14,22,0,0,18.3,2.6,0,18.3,0,0
7,14,23,0,0,18.3,4.1,0,18.3,0,0
7,15,0,0,0,18.3,4.6,0,18.3,0,0
7,15,1,0,0,18.3,5.2,0,18.3,0,0
7,15,2,0,0,18.3,4.6,0,18.3,0,0
7,15,3,0,0,18.3,4.1,0,18.3,0,0
7,15,4,0,0,18.3,4.6,0,18.3,0,0
7,15,5,1,33,18.3,3.1,28.608,17.355,1274.327,972.571
7,15,6,3,89,18.3,4.6,77.981,18.587,3446.295,3101.983
7,15,7,1,160,18.3,5.7,141.407,19.786,6227.517,5824.014
7,15,8,5,254,18.3,4.6,229.237,21.902,9996.446,9504.319
7,15,9,3,306,19.4,3.1,277.675,25.003,11939.014,11397.427
7,15,10,5,391,20.6,2.1,359.675,29.264,15155.653,14526.512
7,15,11,829,175,22.8,5.7,960.551,39.52,38461.469,36987.277
7,15,12,842,175,22.8,5.2,972.363,41.534,38538.582,37060.98
7,15,13,825,169,22.8,6.2,896.854,38.392,36069.848,34699.422
7,15,14,798,157,22.8,6.2,760.472,35.966,30792.811,29637.549
7,15,15,739,137,21.7,6.7,563.288,30.831,22941.113,22070.859
7,15,16,651,110,21.1,5.2,340.361,27.273,13196.027,12621.064
7,15,17,475,75,20.6,5.7,122.589,22.146,4111.499,3753.509
7,15,18,137,33,18.9,4.6,25.555,18.289,1133.528,834.42
7,15,19,0,1,18.3,4.1,0.914,16.902,40.799,0
7,15,20,0,0,17.8,4.1,0,17.8,0,0
7,15,21,0,0,17.8,3.1,0,17.8,0,0
7,15,22,0,0,17.8,4.1,0,17.8,0,0
7,15,23,0,0,17.8,3.6,0,17.8,0,0
7,16,0,0,0,17.8,2.6,0,17.8,0,0
7,16,1,0,0,17.8,1.5,0,17.8,0,0
7,16,2,0,0,17.8,1.5,0,17.8,0,0
7,16,3,0,0,17.8,1.5,0,17.8,0,0
7,16,4,0,0,17.8,2.1,0,17.8,0,0
7,16,5,171,33,17.8,2.1,25.586,16.61,1143.598,844.301
7,16,6,21,88,17.8,1.5,78.919,18.168,3446.573,3102.255
7,16,7,28,189,17.8,3.1,176.953,20.617,7709.39,7272.197
7,16,8,6,238,20,2.1,215.614,24.56,9285.515,8810.846
7,16,9,739,193,20.6,5.2,754.786,34.098,30864.961,29706.885
7,16,10,868,143,21.1,5.2,903.81,38.231,36378.16,34994.578
7,16,11,882,148,21.7,4.1,975.315,42.745,38416.715,36944.5
7,16,12,880,148,21.7,4.6,973.13,41.835,38509.277,37032.969
7,16,13,865,143,21.7,7.2,900.262,35.938,36650.586,35255.324
7,16,14,839,132,21.7,5.7,768.397,35.705,31146.699,29977.602
7,16,15,785,116,19.4,6.2,571.244,29.118,23430.926,22544.123
7,16,16,705,93,20,6.7,344.949,25.296,13412.731,12831.906
7,16,17,468,84,19.4,5.7,128.401,21.039,4403.739,4039.646
7,16,18,187,31,18.3,5.2,24.086,17.693,1071.267,773.326
7,16,19,0,1,17.8,5.2,0.914,16.574,40.86,0
7,16,20,0,0,17.8,4.1,0,17.8,0,0
7,16,21,0,0,17.8,2.6,0,17.8,0,0
7,16,22,0,0,17.8,2.6,0,17.8,0,0
7,16,23,0,0,17.8,1.5,0,17.8,0,0
7,17,0,0,0,17.8,2.1,0,17.8,0,0
7,17,1,0,0,17.8,2.1,0,17.8,0,0
7,17,2,0,0,17.2,1.5,0,17.2,0,0
7,17,3,0,0,17.8,2.1,0,17.8,0,0
7,17,4,0,1,17.8,1,0.914,15.45,41.067,0
7,17,5,122,33,17.8,2.1,26.683,16.643,1192.416,892.203
7,17,6,438,79,17.8,2.1,121.987,19.322,4225.92,3865.547
7,17,7,640,108,18.3,2.1,337.206,25.881,13183.789,12609.156
7,17,8,701,133,21.1,2.6,540.546,33.758,21720.754,20891.025
7,17,9,726,191,21.7,5.2,743.791,35.496,30208.15,29075.559
7,17,10,783,152,21.7,5.2,846.645,37.743,34163.703,32873.188
7,17,11,843,168,21.7,5.2,969.18,40.199,38674.91,37191.27
7,17,12,849,169,21.7,5.2,975.553,40.503,38869.129,37376.859
7,17,13,830,163,21.7,6.2,897.794,37.302,36306.75,34926.219
7,17,14,806,151,21.7,5.2,762.892,36.4,30826.484,29669.91
7,17,15,746,132,21.7,5.7,564.738,31.854,22888.076,22019.605
7,17,16,506,161,21.1,4.6,331.93,27.604,13106.983,12534.421
7,17,17,102,123,18.9,5.2,115.314,20.376,4799.179,4426.733
7,17,18,35,37,18.9,5.2,31.021,18.415,1375.182,1071.522
7,17,19,0,0,18.3,3.6,0,18.3,0,0
7,17,20,0,0,17.8,4.1,0,17.8,0,0
7,17,21,0,0,17.8,3.1,0,17.8,0,0
7,17,22,0,0,18.3,2.6,0,18.3,0,0
7,17,23,0,0,17.8,2.1,0,17.8,0,0
7,18,0,0,0,17.2,1.5,0,17.2,0,0
7,18,1,0,0,17.2,2.1,0,17.2,0,0
7,18,2,0,0,17.2,1,0,17.2,0,0
7,18,3,0,0,17.8,1.5,0,17.8,0,0
7,18,4,0,0,16.1,2.1,0,16.1,0,0
7,18,5,27,30,16.7,1.5,25.998,15.472,1167.964,868.21
7,18,6,154,119,17.8,2.1,119.335,19.248,4862.461,4488.669
7,18,7,380,193,17.8,3.1,312.723,23.945,12761.453,12198.151
7,18,8,588,209,18.9,3.6,543.094,30.327,22286.734,21438.338
7,18,9,620,241,19.4,4.1,711.092,34.334,29067.109,27978.092
7,18,10,650,321,19.4,4.1,893.383,38.457,35935.453,34570.742
7,18,11,599,369,20,5.2,938.224,37.983,37865.859,36417.871
7,18,12,580,382,20,6.7,932.355,35.373,38120.996,36661.813
7,18,13,459,379,19.4,6.2,780.352,32.916,32269.83,31056.258
7,18,14,166,391,20,6.2,492.198,28.379,20781.625,19982.391
7,18,15,372,280,20,6.2,476.808,27.754,19926.852,19154.85
7,18,16,388,184,20.6,6.7,309.446,25.211,12525.813,11968.78
7,18,17,55,116,19.4,6.2,104.872,20.487,4461.033,4095.736
7,18,18,2,40,17.8,6.2,33.507,17.368,1492.482,1186.597
7,18,19,0,0,17.8,3.6,0,17.8,0,0
7,18,20,0,0,18.3,3.1,0,18.3,0,0
7,18,21,0,0,18.3,2.6,0,18.3,0,0
7,18,22,0,0,17.8,3.1,0,17.8,0,0
7,18,23,0,0,17.8,2.1,0,17.8,0,0
7,19,0,0,0,17.8,2.6,0,17.8,0,0
7,19,1,0,0,17.2,2.6,0,17.2,0,0
7,19,2,0,0,16.7,2.1,0,16.7,0,0
7,19,3,0,0,16.7,2.1,0,16.7,0,0
7,19,4,0,0,16.7,2.1,0,16.7,0,0
7,19,5,1,19,17.2,2.6,16.813,15.96,753.656,461.625
7,19,6,5,130,17.8,2.6,110.572,18.917,4877.269,4503.16
7,19,7,357,191,17.8,2.1,302.775,24.434,12349.213,11796.853
7,19,8,529,196,19.4,4.1,497.399,29.344,20517.129,19726.373
7,19,9,748,232,19.4,4.1,800.284,36.111,32415,31195.615
7,19,10,679,224,20.6,4.6,830.891,37.593,33561.574,32295.787
7,19,11,759,228,20.6,4.6,956.569,40.157,38182.727,36720.828
7,19,12,768,225,21.7,5.2,962.057,40.231,38387.148,36916.238
7,19,13,751,217,21.7,6.2,887.199,37.105,35921.043,34556.945
7,19,14,490,270,21.7,5.7,638.138,33.347,26229.834,25245.318
7,19,15,633,165,21.7,6.2,531.712,30.604,21742.674,20912.227
7,19,16,559,126,21.1,5.7,323.863,26.574,12727.195,12164.807
7,19,17,499,70,20.6,4.6,122.563,22.382,4037.458,3681.006
7,19,18,16,46,19.4,4.6,36.811,19.03,1627.275,1318.822
7,19,19,0,0,18.9,4.1,0,18.9,0,0
7,19,20,0,0,18.9,3.1,0,18.9,0,0
7,19,21,0,0,18.3,1.5,0,18.3,0,0
7,19,22,0,0,18.9,1.5,0,18.9,0,0
7,19,23,0,0,18.9,3.1,0,18.9,0,0
7,20,0,0,0,18.9,3.1,0,18.9,0,0
7,20,1,0,0,17.8,2.6,0,17.8,0,0
7,20,2,0,0,18.9,2.6,0,18.9,0,0
7,20,3,0,0,18.9,2.1,0,18.9,0,0
7,20,4,0,0,18.9,1,0,18.9,0,0
7,20,5,17,38,18.9,1,31.644,17.806,1406.707,1102.449
7,20,6,128,124,18.9,2.1,119.772,20.401,4924.639,4549.521
7,20,7,185,224,19.4,2.1,266.333,25.112,11082.531,10563.068
7,20,8,455,237,22.2,1.5,492.259,35.392,19771.561,19004.453
7,20,9,714,179,24.4,3.1,725.558,40.894,28682.945,27608.398
7,20,10,808,188,24.4,4.6,905.815,42.767,35637.852,34285.75
7,20,11,828,186,24.4,4.6,975.705,44.465,38096.707,36638.594
7,20,12,821,186,24.4,5.2,969.055,43.101,38103.996,36645.563
7,20,13,805,179,23.9,7.2,894.595,38.072,36043.16,34673.871
7,20,14,720,178,23.3,6.7,728.924,35.325,29630.002,28519.6
7,20,15,660,155,22.8,6.2,538.829,31.954,21877.5,21042.623
7,20,16,543,147,22.2,5.7,334.72,27.897,13141.291,12567.804
7,20,17,432,80,21.1,4.1,121.738,23.042,4161.895,3802.857
7,20,18,99,34,19.4,4.6,27.342,18.834,1209.759,909.219
7,20,19,0,0,19.4,4.6,0,19.4,0,0
7,20,20,0,0,19.4,3.6,0,19.4,0,0
7,20,21,0,0,18.9,2.6,0,18.9,0,0
7,20,22,0,0,18.9,2.6,0,18.9,0,0
7,20,23,0,0,18.9,2.1,0,18.9,0,0
7,21,0,0,0,18.9,2.6,0,18.9,0,0
7,21,1,0,0,18.9,1.5,0,18.9,0,0
7,21,2,0,0,18.3,2.6,0,18.3,0,0
7,21,3,0,0,17.8,3.1,0,17.8,0,0
7,21,4,0,0,17.8,1.5,0,17.8,0,0
7,21,5,57,34,18.3,3.1,28.192,17.416,1255.457,954.057
7,21,6,65,105,18.3,2.6,97.857,19.137,4151.758,3792.931
7,21,7,262,179,18.9,2.1,257.965,24.315,10611.522,10104.014
7,21,8,677,160,21.1,2.6,554.269,33.878,22298.348,21449.564
7,21,9,770,174,22.2,4.1,761.563,38.166,30519.393,29374.762
7,21,10,644,237,22.8,5.7,814.44,37.451,32923.23,31683.387
7,21,11,584,288,22.8,5.7,850.381,38.167,34288.977,32993.285
7,21,12,683,292,22.2,6.2,947.639,38.505,38145.188,36684.941
7,21,13,773,167,22.2,7.2,856.195,35.725,34902.156,33580.977
7,21,14,687,178,22.8,7.2,704.978,33.859,28868.154,27786.645
7,21,15,745,137,21.7,6.7,571.993,30.912,23308.125,22425.486
7,21,16,641,109,21.1,5.7,339.442,26.912,13215.115,12639.638
7,21,17,476,72,20.6,5.2,121.999,22.243,4073.047,3715.856
7,21,18,130,32,19.4,4.1,25.9,18.775,1146.279,846.932
7,21,19,0,0,18.3,3.1,0,18.3,0,0
7,21,20,0,0,18.3,3.1,0,18.3,0,0
7,21,21,0,0,18.3,2.6,0,18.3,0,0
7,21,22,0,0,18.3,2.1,0,18.3,0,0
7,21,23,0,0,18.3,2.1,0,18.3,0,0
7,22,0,0,0,17.8,1.5,0,17.8,0,0
7,22,1,0,0,17.8,2.1,0,17.8,0,0
7,22,2,0,0,17.8,2.6,0,17.8,0,0
7,22,3,0,0,17.8,2.1,0,17.8,0,0
7,22,4,0,0,17.8,3.1,0,17.8,0,0
7,22,5,5,33,17.8,2.1,28.359,16.774,1266.583,964.973
7,22,6,137,98,18.3,2.6,100.991,19.217,4098.115,3740.404
7,22,7,657,113,19.4,3.6,349.48,26.048,13669.709,13081.891
7,22,8,787,115,21.7,3.6,576.51,33.921,23123.994,22247.58
