PVWatts: Hourly PV Performance Data,,,,,,,,,,
6,6,11,4,437,18.3,4.6,402.521,25.815,51725.832,49656.73
6,6,12,787,183,20.6,3.6,916.362,40.315,109614.797,105443.469
6,6,13,821,179,20,6.2,884.635,35.289,108338.453,104221.68
6,6,14,785,165,19.4,5.7,736.311,32.788,90703,87302.195
6,6,15,724,143,18.9,7.2,536.813,27.133,66430.586,63899.625
6,6,16,626,113,18.3,5.7,312.345,23.535,36459.289,34817.707
6,6,17,436,75,17.2,5.2,102.281,18.369,10546.734,9509.565
6,6,18,83,30,16.7,3.1,24.309,15.883,3270.232,2375.352
6,6,19,0,0,16.1,2.1,0,16.1,0,0
6,6,20,0,0,15.6,2.1,0,15.6,0,0
6,6,21,0,0,15.6,0,0,15.6,0,0
6,6,22,0,0,15.6,0,0,15.6,0,0
6,6,23,0,0,15,1.5,0,15,0,0
6,7,0,0,0,15.6,2.1,0,15.6,0,0
6,7,1,0,0,15,3.1,0,15,0,0
6,7,2,0,0,15,2.6,0,15,0,0
6,7,3,0,0,15.6,2.6,0,15.6,0,0
6,7,4,0,2,15.6,3.1,1.828,14.009,248.002,0
6,7,5,3,28,15.6,2.1,24.807,14.338,3360.525,2463.953
6,7,6,7,109,15.6,2.6,95.654,16.32,12783.793,11700.461
6,7,7,3,190,16.7,1.5,168.271,19.996,22200.572,20910.453
6,7,8,3,266,17.8,2.1,238.702,22.923,31086.039,29582.326
6,7,9,7,395,19.4,1.5,361.357,28.858,45764.297,43868.441
6,7,10,602,323,20.6,5.2,851.249,36.141,103919,99988.289
6,7,11,829,148,20.6,4.6,918.183,39.426,110335.008,106132.734
6,7,12,857,138,20.6,6.2,928.695,36.651,113144.063,108819.945
6,7,13,873,134,20.6,5.7,879.288,36.624,106954.938,102896.891
6,7,14,849,123,20,6.2,739.361,32.753,91031.875,87618.367
6,7,15,798,107,19.4,6.2,544.392,28.62,66709.563,64169.367
6,7,16,717,86,18.9,5.2,320.475,24.635,36733.895,35085.086
6,7,17,231,120,17.8,5.7,118.642,19.204,14101.421,12990.367
6,7,18,114,33,16.7,5.2,26.609,16.101,3576.146,2675.526
6,7,19,0,0,16.1,4.6,0,16.1,0,0
6,7,20,0,0,15.6,2.6,0,15.6,0,0
6,7,21,0,0,16.1,3.1,0,16.1,0,0
6,7,22,0,0,16.1,3.6,0,16.1,0,0
6,7,23,0,0,16.1,2.6,0,16.1,0,0
6,8,0,0,0,15.6,3.1,0,15.6,0,0
6,8,1,0,0,15.6,2.6,0,15.6,0,0
6,8,2,0,0,15.6,2.6,0,15.6,0,0
6,8,3,0,0,15.6,1.5,0,15.6,0,0
6,8,4,0,1,15.6,1,0.914,13.312,124.387,0
6,8,5,1,36,16.1,1,31.742,14.718,4292.605,3378.46
6,8,6,7,95,16.1,1.5,84.168,16.611,11226.896,10175.812
6,8,7,1,102,16.1,2.1,91.041,16.945,12183.252,11112.424
6,8,8,2,268,16.7,2.1,239.84,21.59,31430.395,29918.041
6,8,9,4,331,17.2,2.1,300.812,24.199,38947.523,37239.871
6,8,10,4,399,17.2,3.1,365.536,25.042,47143.852,45208.621
6,8,11,2,453,18.3,4.1,415.401,26.621,53178.285,51065.746
6,8,12,2,438,17.2,4.6,401.17,24.8,51799.266,49727.98
6,8,13,0,434,18.3,4.6,393.755,25.735,50618.875,48582.551
6,8,14,0,378,17.8,6.7,339.683,22.778,44276.668,42422.785
6,8,15,500,243,17.8,6.7,502.147,25.398,63180.059,60755.422
6,8,16,419,173,17.8,5.7,294.141,22.65,35607.664,33988.367
6,8,17,220,106,16.7,6.2,107.223,17.771,12742.582,11660.11
6,8,18,15,35,15.6,4.1,29.471,14.953,3981.243,3072.989
6,8,19,0,0,14.4,3.1,0,14.4,0,0
6,8,20,0,0,15,2.6,0,15,0,0
6,8,21,0,0,15,2.6,0,15,0,0
6,8,22,0,0,15.6,2.6,0,15.6,0,0
6,8,23,0,0,15.6,2.6,0,15.6,0,0
6,9,0,0,0,15.6,3.1,0,15.6,0,0
6,9,1,0,0,15.6,2.1,0,15.6,0,0
6,9,2,0,0,15.6,1.5,0,15.6,0,0
6,9,3,0,0,15.6,1.5,0,15.6,0,0
6,9,4,0,2,15.6,0,1.828,12.092,250.127,0
6,9,5,1,43,16.1,0,37.19,13.838,5049.26,4120.703
6,9,6,0,129,16.7,2.1,110.558,17.927,14736.142,13611.594
6,9,7,7,197,17.2,2.6,175.764,20.232,23142.123,21830.221
6,9,8,8,237,18.3,4.1,215.836,21.924,28226.328,26793.316
6,9,9,2,365,18.9,5.2,330.111,24.307,42721.355,40910.816
6,9,10,316,472,19.4,5.2,731.146,32.616,90864.016,87456.992
6,9,11,476,392,20,5.7,834.234,34.941,102539.844,98666.289
6,9,12,716,250,20,5.2,918.946,37.531,111479.875,107228.156
6,9,13,741,193,20,5.7,828.334,35.093,101548.703,97715.953
6,9,14,736,192,19.4,6.2,727.583,31.881,90065.227,86688.992
6,9,15,673,166,18.9,5.7,530.503,28.357,65399.543,62902.57
6,9,16,567,130,18.3,4.6,308.768,24.234,36277.984,34641.156
6,9,17,379,86,17.2,5.2,105.557,18.427,11349.528,10295.924
6,9,18,67,33,16.1,3.1,27.471,15.356,3704.445,2801.412
6,9,19,0,0,15.6,2.6,0,15.6,0,0
6,9,20,0,0,15,2.1,0,15,0,0
6,9,21,0,0,15,1.5,0,15,0,0
6,9,22,0,0,15.6,3.1,0,15.6,0,0
6,9,23,0,0,15,1.5,0,15,0,0
6,10,0,0,0,15,0,0,15,0,0
6,10,1,0,0,13.9,2.1,0,13.9,0,0
6,10,2,0,0,13.3,2.1,0,13.3,0,0
6,10,3,0,0,13.3,2.1,0,13.3,0,0
6,10,4,0,4,15,2.1,3.656,13.231,497.728,0
6,10,5,0,55,15,3.1,45.976,14.415,6225.965,5274.738
6,10,6,1,120,16.1,3.6,103.531,16.999,13849.341,12743.621
6,10,7,3,218,16.1,2.6,192.123,19.512,25406.049,24040.943
6,10,8,0,283,17.2,3.1,251.884,22.084,32938.355,31387.855
6,10,9,5,364,18.3,3.1,331.428,25.219,42706.074,40895.961
6,10,10,0,379,18.9,3.1,343.508,26.301,44041.438,42194.145
6,10,11,515,403,20,4.1,880.128,38.064,106513.625,102474.219
6,10,12,689,297,21.1,6.2,936.822,37.247,113813.773,109460.344
6,10,13,669,284,19.4,6.2,855.639,34.213,105382.305,101390.484
6,10,14,626,261,19.4,6.7,710.605,31.034,88422.156,85108.789
6,10,15,555,223,19.4,6.2,514.752,28.073,63831.449,61385.699
6,10,16,433,170,18.9,5.7,296.65,23.827,35654.922,34034.391
6,10,17,239,105,17.2,5.7,108.683,18.381,12754.314,11671.599
6,10,18,19,36,15.6,4.6,30.227,15.005,4082.504,3172.337
6,10,19,0,0,15.6,4.1,0,15.6,0,0
6,10,20,0,0,15.6,3.1,0,15.6,0,0
6,10,21,0,0,15.6,2.1,0,15.6,0,0
6,10,22,0,0,15.6,2.6,0,15.6,0,0
6,10,23,0,0,15.6,2.1,0,15.6,0,0
6,11,0,0,0,16.1,2.1,0,16.1,0,0
6,11,1,0,0,15.6,0,0,15.6,0,0
6,11,2,0,0,16.1,2.1,0,16.1,0,0
6,11,3,0,0,16.1,2.6,0,16.1,0,0
6,11,4,0,3,16.1,3.1,2.742,14.558,371.09,0
6,11,5,1,44,16.1,1.5,37.953,15.093,5123.835,4193.851
6,11,6,3,116,16.1,0,100.61,17.668,13400.926,12304.659
6,11,7,7,194,16.7,1.5,173.123,20.16,22801.105,21497.115
6,11,8,7,264,17.8,2.1,239.14,22.951,31129.492,29624.689
6,11,9,1,333,18.3,3.1,300.207,24.452,38825.594,37121.211
6,11,10,132,400,19.4,4.1,494.825,29.285,62513.367,60110.242
6,11,11,531,406,20.6,4.6,897.271,38.388,108410.867,104291.016
6,11,12,725,275,20,5.7,949.636,37.237,115372.555,110950.5
6,11,13,433,314,20,5.7,681.594,32.498,84686.016,81513.32
6,11,14,487,273,19.4,7.2,619.365,28.885,77931.445,75005.023
6,11,15,460,316,18.3,5.7,541.352,27.796,67580.781,65011.621
6,11,16,128,210,17.8,6.7,226.263,21.073,28882.551,27433.479
6,11,17,120,111,16.7,4.1,103.307,17.944,12908.956,11823.008
6,11,18,10,29,15.6,3.6,25.162,14.817,3401.196,2503.861
6,11,19,0,0,15.6,3.6,0,15.6,0,0
6,11,20,0,0,15,2.6,0,15,0,0
6,11,21,0,0,15,0,0,15,0,0
6,11,22,0,0,15,0,0,15,0,0
6,11,23,0,0,15.6,2.1,0,15.6,0,0
6,12,0,0,0,15.6,0,0,15.6,0,0
6,12,1,0,0,15.6,2.1,0,15.6,0,0
6,12,2,0,0,15.6,1.5,0,15.6,0,0
6,12,3,0,0,16.1,2.6,0,16.1,0,0
6,12,4,0,0,16.1,1.5,0,16.1,0,0
6,12,5,1,23,16.1,2.6,20.351,14.825,2750.834,1865.65
6,12,6,5,96,16.7,2.6,84.629,17.145,11278.371,10226.229
6,12,7,0,221,17.2,2.6,193.441,20.603,25469.654,24103.035
6,12,8,0,265,17.8,2.1,235.847,22.93,30720.361,29225.791
6,12,9,0,331,17.8,4.1,297.597,23.317,38693.75,36992.898
6,12,10,5,401,18.3,3.1,368.032,26.192,47208.82,45271.727
6,12,11,586,339,20.6,4.1,886.009,38.82,106811.055,102759.086
6,12,12,620,305,20,5.2,879.589,36.87,107063.938,103001.281
6,12,13,734,217,20,6.2,849.048,34.634,104330.938,100383.07
6,12,14,737,194,20,5.2,730.275,33.999,89472.539,86119.055
6,12,15,449,265,19.4,4.6,493.932,29.473,61086.883,58729.445
6,12,16,306,174,18.3,5.2,256.587,22.728,31453.824,29940.883
6,12,17,274,110,16.7,4.1,116.376,18.295,13518.638,12419.894
6,12,18,50,30,16.1,4.1,25.297,15.389,3410.793,2513.278
6,12,19,0,0,16.1,4.1,0,16.1,0,0
6,12,20,0,0,15.6,2.6,0,15.6,0,0
6,12,21,0,0,15.6,2.6,0,15.6,0,0
6,12,22,0,0,15.6,2.6,0,15.6,0,0
6,12,23,0,0,15.6,1.5,0,15.6,0,0
6,13,0,0,0,16.1,1.5,0,16.1,0,0
6,13,1,0,0,16.1,1,0,16.1,0,0
6,13,2,0,0,16.1,2.1,0,16.1,0,0
6,13,3,0,0,16.1,1.5,0,16.1,0,0
6,13,4,0,3,16.1,1.5,2.742,14.02,371.984,0
6,13,5,1,41,16.1,2.1,35.658,15.15,4812.796,3888.757
6,13,6,1,147,16.7,0,124.627,19.405,16491.34,15328.997
6,13,7,4,222,17.8,1.5,195.791,22.038,25585.898,24216.516
6,13,8,75,359,18.3,2.6,366.719,26.349,46828.711,44902.516
6,13,9,271,470,18.9,4.1,641.721,32.035,79826.508,76832.039
6,13,10,515,443,19.4,3.6,880.072,38.864,106003.898,101985.969
6,13,11,445,397,20,3.6,808.234,38.401,97649.398,93975.016
6,13,12,593,363,20,5.7,909.844,36.403,111009.211,106777.852
6,13,13,538,349,19.4,4.6,803.214,36.027,98072.016,94380.641
6,13,14,590,284,20,6.2,704.24,32.055,87230.578,83962.422
6,13,15,432,321,18.3,6.7,530.675,26.788,66626.414,64088.973
6,13,16,98,256,17.8,4.1,253.116,22.967,32325.359,30790.428
6,13,17,47,127,16.7,4.1,109.167,18.129,14198.314,13085.207
6,13,18,0,26,16.1,2.6,23.021,15.218,3106.21,2214.398
6,13,19,0,0,16.1,2.6,0,16.1,0,0
6,13,20,0,0,16.1,1.5,0,16.1,0,0
6,13,21,0,0,15.6,2.6,0,15.6,0,0
6,13,22,0,0,15.6,1,0,15.6,0,0
6,13,23,0,0,15.6,1.5,0,15.6,0,0
6,14,0,0,0,15,2.1,0,15,0,0
6,14,1,0,0,15,1,0,15,0,0
6,14,2,0,0,15,1.5,0,15,0,0
6,14,3,0,0,15,0,0,15,0,0
6,14,4,0,3,14.4,1.5,2.742,12.27,374.894,0
6,14,5,2,48,15,2.1,40.929,14.169,5548.667,4610.526
6,14,6,4,101,15,1.5,88.549,15.658,11890.758,10825.99
6,14,7,3,173,15.6,2.6,153.473,17.982,20433.637,19183.854
6,14,8,2,309,16.1,3.1,275.947,21.451,36186.121,34551.703
6,14,9,632,266,17.8,2.6,740.98,35.156,90519.273,87125.555
6,14,10,693,225,19.4,3.6,835.788,38.119,100995.172,97185.109
6,14,11,726,232,20,5.2,914.569,37.451,110999.211,106768.289
6,14,12,266,460,19.4,6.7,691.82,30.791,86783.078,83531.813
6,14,13,349,463,18.9,5.2,741.142,32.856,91963.406,88513.773
6,14,14,168,326,18.3,5.7,425.222,25.865,54453.906,52302.828
6,14,15,351,277,17.2,5.7,447.521,24.717,56779.387,54557.098
6,14,16,50,179,16.7,4.6,173.541,19.694,22614.891,21315.209
6,14,17,30,115,15.6,4.1,98.928,16.62,13045.567,11956.76
6,14,18,0,27,15.6,3.6,23.839,14.776,3223.034,2329.038
6,14,19,0,0,15.6,2.6,0,15.6,0,0
6,14,20,0,0,15.6,0,0,15.6,0,0
6,14,21,0,0,15.6,0,0,15.6,0,0
6,14,22,0,0,15.6,2.1,0,15.6,0,0
6,14,23,0,0,15.6,2.1,0,15.6,0,0
6,15,0,0,0,15.6,2.1,0,15.6,0,0
6,15,1,0,0,15.6,1.5,0,15.6,0,0
6,15,2,0,0,15.6,2.1,0,15.6,0,0
6,15,3,0,0,15.6,1.5,0,15.6,0,0
6,15,4,0,3,15.6,1.5,2.742,13.505,372.841,0
6,15,5,1,50,16.1,2.1,42.38,15.335,5715.427,4774.074
6,15,6,1,106,16.7,1,92.155,17.585,12294.019,11220.891
6,15,7,426,198,18.9,1,341.516,28.078,41052.277,39287.641
6,15,8,503,274,19.4,3.6,554.269,31.132,68261.633,65669.719
6,15,9,550,335,18.9,4.1,739.885,34.468,90754.742,87351.938
6,15,10,655,298,20,4.1,869.079,38.594,104783.227,100816.484
6,15,11,697,266,20,4.6,919.147,38.877,110763.633,106542.883
6,15,12,661,270,20,5.2,884.892,37.02,107623.648,103537.273
6,15,13,649,271,20,5.7,826.354,35.011,101375.438,97549.797
6,15,14,662,240,20,4.6,718.435,34.78,87752.289,84464.375
6,15,15,591,207,20,5.7,521.351,29.291,64209.008,61750.977
6,15,16,470,160,20,3.6,301.916,26.522,35668.012,34047.145
6,15,17,282,102,19.4,5.7,111.851,20.678,12696.07,11614.57
6,15,18,29,30,17.2,2.1,26.062,16.39,3498.077,2598.924
6,15,19,0,1,16.7,2.6,0.914,15.018,123.442,0
6,15,20,0,0,16.7,3.1,0,16.7,0,0
6,15,21,0,0,16.7,3.1,0,16.7,0,0
6,15,22,0,0,16.7,1.5,0,16.7,0,0
6,15,23,0,0,17.2,2.1,0,17.2,0,0
6,16,0,0,0,17.2,4.1,0,17.2,0,0
6,16,1,0,0,17.2,4.6,0,17.2,0,0
6,16,2,0,0,16.7,4.1,0,16.7,0,0
6,16,3,0,0,16.7,3.1,0,16.7,0,0
6,16,4,0,0,16.1,3.6,0,16.1,0,0
6,16,5,1,34,16.7,3.1,30.132,15.756,4055.948,3146.283
6,16,6,4,121,16.7,2.6,104.63,17.684,13928.146,12820.761
6,16,7,3,211,17.2,2.6,185.95,20.472,24480.707,23137.488
6,16,8,63,277,18.3,1.5,286.234,25.411,36700.566,35052.637
6,16,9,798,127,21.7,1,730.01,43.225,85485.727,82283.188
6,16,10,886,130,21.1,3.6,901.535,41.16,107242.914,103172.68
6,16,11,899,134,21.7,4.6,966.148,41.569,114833.906,110435.625
6,16,12,896,134,21.7,4.1,958.114,42.51,113321.352,108989.477
6,16,13,814,119,21.1,5.2,814.148,36.854,98914.922,95189.523
6,16,14,725,175,20.6,4.1,704.365,35.902,85484.117,82281.641
6,16,15,720,135,20.6,3.1,529.603,33.205,63670.406,61229.887
6,16,16,721,84,19.4,3.6,323.846,26.429,36899.508,35246.34
6,16,17,566,58,18.9,3.6,104.306,20.504,9654.788,8635.707
6,16,18,19,34,17.8,3.6,29.029,17.151,3882.849,2976.453
6,16,19,0,1,17.8,2.6,0.914,16.155,122.812,0
6,16,20,0,0,17.8,1.5,0,17.8,0,0
6,16,21,0,0,17.8,2.6,0,17.8,0,0
6,16,22,0,0,17.2,2.6,0,17.2,0,0
6,16,23,0,0,17.2,2.6,0,17.2,0,0
6,17,0,0,0,17.2,1.5,0,17.2,0,0
6,17,1,0,0,17.2,1.5,0,17.2,0,0
6,17,2,0,0,17.2,1.5,0,17.2,0,0
6,17,3,0,0,17.2,2.1,0,17.2,0,0
6,17,4,0,1,17.2,1.5,0.914,15.103,123.395,0
6,17,5,1,49,17.8,2.1,41.625,17.05,5570.313,4631.757
6,17,6,1,102,17.8,1.5,88.868,18.533,11804.114,10741.139
6,17,7,1,184,18.3,2.1,162.1,21.12,21286.428,20017.266
6,17,8,524,244,20.6,2.6,539.061,32.76,65774.57,63265.266
6,17,9,532,263,21.1,3.6,659.836,35.551,80466.781,77449.133
6,17,10,678,254,21.1,4.1,848.38,39.088,102021.969,98169.758
6,17,11,722,246,21.7,4.6,923.104,40.62,110262.508,106063.352
6,17,12,630,246,21.1,5.2,833.737,37.169,101325.594,97502
6,17,13,704,245,21.7,5.2,849.619,37.935,102715.18,98834.375
6,17,14,644,226,21.1,5.2,693.12,34.407,84813.891,81636.43
6,17,15,525,231,20,5.2,507.057,29.532,62526.402,60122.859
6,17,16,205,213,18.9,5.7,255.407,23.068,31921.908,30397.178
6,17,17,0,100,17.8,4.1,86.014,18.745,11422.017,10366.921
6,17,18,1,29,16.7,4.6,25.483,15.982,3426.676,2528.863
6,17,19,0,0,15.6,3.6,0,15.6,0,0
6,17,20,0,0,15,2.6,0,15,0,0
6,17,21,0,0,15,2.1,0,15,0,0
6,17,22,0,0,15,1.5,0,15,0,0
6,17,23,0,0,15,2.1,0,15,0,0
6,18,0,0,0,15,1,0,15,0,0
6,18,1,0,0,15.6,2.1,0,15.6,0,0
6,18,2,0,0,15,2.1,0,15,0,0
6,18,3,0,0,15.6,1.5,0,15.6,0,0
6,18,4,0,2,15.6,1.5,1.828,13.477,248.591,0
6,18,5,0,43,16.1,1,37.142,14.904,5018.624,4090.652
6,18,6,1,116,16.7,1.5,100.148,17.726,13352.418,12257.171
6,18,7,4,192,17.8,2.1,170.068,20.864,22342.08,21048.701
6,18,8,3,312,19.4,4.6,279.054,24.09,36144.578,34511.25
6,18,9,314,360,20.6,4.1,577.897,32.2,71765.922,69055.242
6,18,10,462,436,20.6,5.2,825.694,35.989,100892.961,97087.078
6,18,11,663,308,20.6,5.7,924.981,37.302,112352.297,108062.703
6,18,12,598,373,20,5.2,922.976,37.744,111860.898,107592.656
6,18,13,146,548,19.4,5.7,639.873,31.105,80127.695,77122.328
6,18,14,80,463,18.9,5.7,481.258,27.345,61315.352,58950.629
6,18,15,7,305,17.8,5.7,274.165,22.258,35802.672,34178.289
6,18,16,170,234,17.2,5.7,260.94,21.12,33168.707,31612.332
6,18,17,297,101,17.2,4.6,112.065,18.596,12712.593,11630.747
6,18,18,39,38,16.7,3.1,31.223,16.076,4196.755,3284.426
6,18,19,0,1,16.7,2.6,0.914,15.033,123.433,0
6,18,20,0,0,16.7,2.1,0,16.7,0,0
6,18,21,0,0,16.1,2.1,0,16.1,0,0
6,18,22,0,0,15.6,1.5,0,15.6,0,0
6,18,23,0,0,15,2.1,0,15,0,0
6,19,0,0,0,15.6,2.1,0,15.6,0,0
6,19,1,0,0,15.6,1.5,0,15.6,0,0
6,19,2,0,0,15.6,2.1,0,15.6,0,0
6,19,3,0,0,15,1.5,0,15,0,0
6,19,4,2,2,15,2.1,1.828,13.088,249.022,0
6,19,5,31,69,16.1,1.5,53.658,15.563,7228.92,6258.122
6,19,6,37,100,17.2,0,91.717,18.591,11883.186,10818.575
6,19,7,157,182,18.3,2.1,221.269,22.713,27946.324,26520.135
6,19,8,741,149,20.6,1.5,581.499,36.101,69377.445,66748.016
6,19,9,797,162,21.7,3.1,764.899,39.333,91384.492,87957.328
6,19,10,829,174,20,4.1,899.337,39.267,108021.672,103918.383
6,19,11,846,179,20.6,4.1,967.959,41.518,115083.398,110674.117
6,19,12,840,179,21.1,4.1,957.822,41.924,113632.625,109287.133
6,19,13,827,172,20,5.2,882.217,37.028,107111.086,103046.438
6,19,14,796,159,20,4.6,740.447,35.32,90095.305,86717.914
6,19,15,741,139,19.4,5.2,546.305,29.745,66812.656,64269.043
6,19,16,646,111,19.4,5.2,322.405,25.182,37438.188,35770.777
6,19,17,471,76,18.3,4.1,111.332,19.948,11255.864,10204.185
6,19,18,137,34,17.2,3.6,27.495,16.521,3688.163,2785.436
6,19,19,0,1,16.7,3.1,0.914,15.12,123.385,0
6,19,20,0,0,16.7,3.6,0,16.7,0,0
6,19,21,0,0,16.7,2.1,0,16.7,0,0
6,19,22,0,0,16.1,2.6,0,16.1,0,0
6,19,23,0,0,15.6,2.1,0,15.6,0,0
6,20,0,0,0,15,1.5,0,15,0,0
6,20,1,0,0,15,2.6,0,15,0,0
6,20,2,0,0,15,1.5,0,15,0,0
6,20,3,0,0,15,2.1,0,15,0,0
6,20,4,0,3,15,1,2.742,12.611,374.327,0
6,20,5,1,35,15.6,2.1,30.897,14.508,4182.323,3270.266
6,20,6,8,102,16.1,2.6,89.829,16.698,11973.734,10907.249
6,20,7,6,213,16.7,1.5,188.675,20.573,24810.418,23459.424
6,20,8,5,347,18.3,2.6,311.091,24.952,40127.617,38388.141
6,20,9,7,316,19.4,1.5,289.11,27.085,36923.652,35269.844
6,20,10,705,216,21.1,4.1,835.316,38.108,100933.758,97126.211
6,20,11,865,158,21.1,6.2,955.049,37.503,115867.695,111423.734
6,20,12,823,146,21.1,5.2,901.456,38.49,108817.336,104680.141
6,20,13,608,264,20.6,5.2,785.53,35.725,96032.695,92422.961
6,20,14,417,276,20,4.1,572.405,32.487,70824.125,68145.641
6,20,15,804,109,19.4,4.1,554.379,31.091,67222.594,64665.363
6,20,16,719,88,18.9,4.1,329.159,25.754,37751.543,36075.82
6,20,17,559,61,18.3,3.1,108.171,20.119,10171.238,9141.706
6,20,18,224,31,16.7,3.6,24.073,15.924,3237.905,2343.63
6,20,19,0,0,16.1,3.1,0,16.1,0,0
6,20,20,0,0,16.1,4.1,0,16.1,0,0
6,20,21,0,0,16.1,3.1,0,16.1,0,0
6,20,22,0,0,16.1,3.1,0,16.1,0,0
6,20,23,0,0,16.1,2.6,0,16.1,0,0
6,21,0,0,0,16.1,2.6,0,16.1,0,0
6,21,1,0,0,15,2.1,0,15,0,0
6,21,2,0,0,15,2.1,0,15,0,0
6,21,3,0,0,15,1.5,0,15,0,0
6,21,4,0,1,15,2.1,0.914,13.06,124.527,0
6,21,5,0,24,15.6,1.5,21.24,14.066,2880.704,1993.102
6,21,6,6,95,16.7,2.6,83.799,17.126,11160.432,10110.712
6,21,7,9,202,17.8,4.6,180.422,20.287,23737.32,22411.543
6,21,8,8,282,17.8,3.1,255.382,22.742,33273.957,31714.895
6,21,9,7,374,19.4,2.6,341.618,26.996,43649.258,41812.926
6,21,10,557,288,22.2,2.1,772.818,41.5,91819.063,88375.047
6,21,11,823,158,21.1,5.2,926.535,38.685,111746.773,107483.484
6,21,12,867,156,21.1,5.2,950.976,39.376,114284.992,109910.875
6,21,13,834,144,21.1,4.1,855.053,39.78,102382.125,98515.07
6,21,14,830,134,20.6,5.2,742.524,34.844,90535.445,87141.102
6,21,15,789,117,20,5.2,554.216,30.504,67442.563,64878.016
6,21,16,357,161,18.9,5.2,266.529,23.62,32323.656,30788.768
6,21,17,218,113,17.8,4.6,115.238,19.281,13653.173,12551.595
6,21,18,31,34,16.7,4.1,29.18,16.082,3922.021,3014.885
6,21,19,0,2,16.7,2.6,1.828,15.051,246.847,0
6,21,20,0,0,16.7,2.6,0,16.7,0,0
6,21,21,0,0,16.7,1.5,0,16.7,0,0
6,21,22,0,0,16.7,2.1,0,16.7,0,0
6,21,23,0,0,16.7,2.1,0,16.7,0,0
6,22,0,0,0,17.2,0,0,17.2,0,0
6,22,1,0,0,17.2,2.1,0,17.2,0,0
6,22,2,0,0,17.8,3.6,0,17.8,0,0
6,22,3,0,0,17.8,3.1,0,17.8,0,0
6,22,4,0,1,17.8,2.1,0.914,15.943,122.929,0
6,22,5,1,48,17.8,1.5,40.788,16.919,5461.471,4525.008
6,22,6,0,109,18.3,0,94.295,19.685,12467.867,11391.123
6,22,7,219,249,19.4,2.1,300.371,25.928,37327.055,35662.59
6,22,8,4,165,19.4,3.1,149.321,22.142,19511.037,18282.035
6,22,9,226,418,21.1,3.6,558.3,32.495,69293.578,66666.984
6,22,10,719,251,21.1,3.6,879.79,40.341,105123.438,101142.461
6,22,11,739,259,21.7,4.1,950.331,42.188,112610.75,108309.906
6,22,12,725,259,21.7,3.6,933.694,42.879,110241.867,106043.602
6,22,13,718,249,21.7,4.1,866.353,40.565,103363.664,99456.016
6,22,14,685,229,21.1,5.2,727.479,35.081,88726.531,85401.563
6,22,15,614,198,20,5.2,531.383,30.047,65210.883,62720.102
6,22,16,503,154,20,4.6,310.829,25.999,36737,35088.113
6,22,17,314,100,18.9,4.1,114.321,20.599,12736.104,11653.769
6,22,18,30,32,17.8,4.1,27.715,17.168,3706.833,2803.755
6,22,19,0,0,17.2,3.6,0,17.2,0,0
6,22,20,0,0,17.2,3.1,0,17.2,0,0
6,22,21,0,0,17.2,3.1,0,17.2,0,0
6,22,22,0,0,17.2,2.6,0,17.2,0,0
6,22,23,0,0,17.2,2.6,0,17.2,0,0
6,23,0,0,0,16.7,2.6,0,16.7,0,0
6,23,1,0,0,16.7,2.1,0,16.7,0,0
6,23,2,0,0,16.7,2.1,0,16.7,0,0
6,23,3,0,0,16.7,2.6,0,16.7,0,0
6,23,4,0,1,16.7,2.6,0.914,14.941,123.485,0
6,23,5,2,38,17.2,2.1,33.22,16.205,4462.458,3545.089
6,23,6,0,77,17.8,4.6,67.969,17.88,9061.386,8054.239
6,23,7,7,166,17.8,4.1,148.81,19.727,19631.01,18399.316
6,23,8,1,277,18.3,4.1,246.846,22.544,32208.193,30676.229
6,23,9,746,196,22.2,1.5,758.8,42.529,89221.422,85877.555
6,23,10,779,210,23.9,5.2,887.853,40.753,105851.227,101839.711
6,23,11,793,217,21.1,5.7,953.328,38.397,115150.172,110737.938
6,23,12,787,225,22.2,6.2,959.092,38.827,115590.289,111158.609
6,23,13,690,238,22.2,5.7,832.552,37.44,100905.969,97099.563
6,23,14,599,281,22.2,6.2,710.761,34.427,87038.633,83777.727
6,23,15,606,191,22.2,5.2,521.187,32.052,63337.957,60908.215
6,23,16,514,144,21.1,6.2,306.421,25.965,36115.063,34482.508
6,23,17,325,102,19.4,5.2,117.442,20.884,13040.323,11951.625
6,23,18,65,31,18.3,4.1,26.257,17.652,3504.118,2604.852
6,23,19,0,0,17.8,4.1,0,17.8,0,0
6,23,20,0,0,17.2,3.1,0,17.2,0,0
6,23,21,0,0,16.7,2.6,0,16.7,0,0
6,23,22,0,0,16.7,2.6,0,16.7,0,0
6,23,23,0,0,16.7,3.1,0,16.7,0,0
6,24,0,0,0,16.7,2.1,0,16.7,0,0
6,24,1,0,0,16.1,0,0,16.1,0,0
6,24,2,0,0,16.1,2.6,0,16.1,0,0
6,24,3,0,0,16.1,1.5,0,16.1,0,0
6,24,4,0,2,16.1,0,1.828,12.283,249.915,0
6,24,5,1,40,16.7,0,34.744,14.355,4706.28,3784.271
6,24,6,7,111,17.2,1.5,96.844,18.128,12838.933,11754.448
6,24,7,2,197,17.8,2.1,173.472,20.945,22792.662,21488.867
6,24,8,297,311,20,3.6,459.479,29.265,57358.789,55118.566
6,24,9,194,382,20,4.6,501.217,29.743,63049.156,60628.754
6,24,10,716,231,20.6,5.2,858.267,36.486,104549.18,100592.203
6,24,11,858,164,21.1,4.1,964.714,41.86,114495.781,110112.391
