Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 10/20  19:00:00,93.62342475,2.902461137,15.65497565,0,26.80416012,33.44938775,1.103311124,0,1.103311124,
 10/20  20:00:00,77.35675404,2.902461137,15.22713644,0.243664576,16.08249607,28.08855572,0.02,0,0.02,
 10/20  21:00:00,75.79108702,2.902461137,14.31266361,0.876865994,16.08249607,26.80416012,1.103186891,0,1.103186891,
 10/20  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 10/20  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102950986,0,1.102950986,
 10/20  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/21  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102951328,0,1.102951328,
 10/21  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/21  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/21  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102951386,0,1.102951386,
 10/21  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/21  06:00:00,60.84279688,3.009694422,13.55522414,2.661278107,5.360832023,21.44332809,1.103016584,0,1.103016584,
 10/21  07:00:00,52.15704843,2.902461137,13.17799483,4.126409835,5.360832023,26.58091051,0.02,0,0.02,
 10/21  08:00:00,75.64523107,2.902461137,13.09463684,1.53598815,26.80416012,31.29954473,1.103288941,0,1.103288941,
 10/21  09:00:00,79.51712886,2.902461137,15.38035958,0.874470888,26.80416012,33.54723704,1.103463429,0,1.103463429,
 10/21  10:00:00,79.95542936,2.902461137,17.45487986,0.201547814,26.80416012,32.58394034,1.103446255,0,1.103446255,
 10/21  11:00:00,82.94816191,2.902461137,18.39897621,0.002491707,26.80416012,34.83163264,1.10355348,0,1.10355348,
 10/21  12:00:00,82.63123338,2.902461137,19.36893499,0,26.80416012,33.54723704,1.103435907,0,1.103435907,
 10/21  13:00:00,81.24650703,2.902461137,20.55299985,0,26.80416012,30.97844583,1.103432746,0,1.103432746,
 10/21  14:00:00,52.92350539,2.902461137,20.63965284,0,8.041248035,21.33170329,1.103255708,0,1.103255708,
 10/21  15:00:00,51.31567803,2.902461137,20.31622108,0,8.041248035,20.04730769,0.02,0,0.02,
 10/21  16:00:00,51.2080539,2.902461137,19.86618247,0.02131557,8.041248035,20.36840659,1.103243234,0,1.103243234,
 10/21  17:00:00,43.59325032,2.902461137,19.33374213,0.659101477,2.680416012,18.00908948,0.02,0,0.02,
 10/21  18:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103052,0,1.103052,
 10/21  19:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/21  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103019004,0,1.103019004,
 10/21  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/21  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.10294997,0,1.10294997,
 10/21  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/21  24:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102947725,0,1.102947725,
 10/22  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102915918,0,1.102915918,
 10/22  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  06:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102962761,0,1.102962761,
 10/22  07:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  08:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102914884,0,1.102914884,
 10/22  09:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  10:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  11:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102983611,0,1.102983611,
 10/22  12:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  13:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.103087713,0,1.103087713,
 10/22  14:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  15:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102909633,0,1.102909633,
 10/22  16:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  17:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  18:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102916126,0,1.102916126,
 10/22  19:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103010604,0,1.103010604,
 10/22  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/22  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102915521,0,1.102915521,
 10/22  24:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/23  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/23  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102951515,0,1.102951515,
 10/23  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/23  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.10295176,0,1.10295176,
 10/23  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 10/23  06:00:00,65.46712638,2.978480716,18.29473396,2.577311499,5.360832023,21.44332809,1.103019053,0,1.103019053,
 10/23  07:00:00,73.12308548,2.902461137,17.59918119,3.848717364,16.08249607,32.68178963,0.02,0,0.02,
 10/23  08:00:00,141.4934947,3.172689503,19.60598019,0.055584277,48.24748821,70.40331239,2.18779416,0,2.18779416,
 10/23  09:00:00,133.3677503,3.035870899,20.02121012,0,48.24748821,62.05474096,1.104002904,0,1.104002904,
 10/23  10:00:00,133.2173327,3.053607622,21.77964927,0,48.24748821,60.12814755,2.188153654,0,2.188153654,
 10/23  11:00:00,137.6496432,3.382912379,23.95606152,0,48.24748821,62.05474096,2.188942446,0,2.188942446,
 10/23  12:00:00,139.0902679,3.779419594,25.54452758,0,48.24748821,61.51039245,2.189425993,0,2.189425993,
 10/23  13:00:00,143.7812158,4.241454131,27.62359793,0,48.24748821,63.66023546,2.189183424,0,2.189183424,
 10/23  14:00:00,140.504718,4.222940518,27.89770164,0,48.24748821,60.12814755,1.103929016,0,1.103929016,
 10/23  15:00:00,139.496495,4.233665141,26.87875399,0,48.24748821,60.12814755,2.187889653,0,2.187889653,
 10/23  16:00:00,140.0733131,4.210869871,24.58847728,0,48.24748821,63.01803766,2.188520815,0,2.188520815,
 10/23  17:00:00,124.4336628,3.683343989,20.4212665,0,37.52582416,62.79478806,1.103640539,0,1.103640539,
 10/23  18:00:00,96.19868425,2.907108769,15.65679632,0,26.80416012,36.01817895,1.103483206,0,1.103483206,
 10/23  19:00:00,93.03675164,2.902461137,15.06830254,0,26.80416012,33.44938775,0.02,0,0.02,
 10/23  20:00:00,77.76881038,2.902461137,15.45237304,0.430484321,16.08249607,28.08855572,1.103353648,0,1.103353648,
 10/23  21:00:00,77.83466711,2.902461137,16.15097226,1.082137427,16.08249607,26.80416012,1.103064922,0,1.103064922,
 10/23  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 10/23  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102951762,0,1.102951762,
 10/23  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/24  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/24  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102951744,0,1.102951744,
 10/24  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/24  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102951265,0,1.102951265,
 10/24  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 10/24  06:00:00,57.47380834,2.997819935,6.948219814,5.91116838,5.360832023,21.44332809,1.103020316,0,1.103020316,
 10/24  07:00:00,67.0587848,2.902461137,8.575694618,6.807903252,16.08249607,32.68178963,0.02,0,0.02,
 10/24  08:00:00,135.6046072,3.21848908,13.22236961,0.504507862,48.24748821,70.40331239,2.187605409,0,2.187605409,
 10/24  09:00:00,129.5690556,3.07428536,16.16792357,0.016177369,48.24748821,62.05474096,1.104085563,0,1.104085563,
 10/24  10:00:00,131.2992669,3.060094078,19.85509692,0,48.24748821,60.12814755,2.18834506,0,2.18834506,
 10/24  11:00:00,138.3010363,3.474016893,24.51635011,0,48.24748821,62.05474096,2.188583928,0,2.188583928,
 10/24  12:00:00,141.3379899,3.747803449,27.82386568,0,48.24748821,61.51039245,2.189265982,0,2.189265982,
 10/24  13:00:00,146.6308795,4.175350316,30.53936546,0,48.24748821,63.66023546,2.189378168,0,2.189378168,
 10/24  14:00:00,139.4165553,3.865857336,27.16662214,0,48.24748821,60.12814755,2.187925995,0,2.187925995,
 10/24  15:00:00,136.9219077,3.736215486,24.80161635,0,48.24748821,60.12814755,1.103815965,0,1.103815965,
 10/24  16:00:00,139.5210093,3.758118575,24.48892478,0,48.24748821,63.01803766,2.188444728,0,2.188444728,
 10/24  17:00:00,125.9722096,3.561877216,22.08128006,0,37.52582416,62.79478806,1.103724646,0,1.103724646,
 10/24  18:00:00,97.73667449,2.902461137,17.19943419,0,26.80416012,36.01817895,1.103458088,0,1.103458088,
 10/24  19:00:00,94.57384481,2.902461137,16.60539571,0,26.80416012,33.44938775,1.103313132,0,1.103313132,
 10/24  20:00:00,80.55161264,2.902461137,17.91214675,0.753512868,16.08249607,28.08855572,0.02,0,0.02,
 10/24  21:00:00,80.61824262,2.902461137,18.35858843,1.658096773,16.08249607,26.80416012,1.103189831,0,1.103189831,
 10/24  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 10/24  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.10295201,0,1.10295201,
 10/24  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/25  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102952313,0,1.102952313,
 10/25  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/25  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/25  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102952198,0,1.102952198,
 10/25  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 10/25  06:00:00,58.85127631,3.009922234,9.968571676,4.256182188,5.360832023,21.44332809,1.10301987,0,1.10301987,
 10/25  07:00:00,68.27485618,2.902461137,9.752392548,4.379943368,16.08249607,32.68178963,1.103450387,0,1.103450387,
 10/25  08:00:00,133.7718564,3.245688704,11.60999498,0.256932065,48.24748821,70.40331239,1.103898932,0,1.103898932,
 10/25  09:00:00,125.769124,3.14466518,12.3137896,0,48.24748821,62.05474096,2.187983463,0,2.187983463,
 10/25  10:00:00,126.2457581,3.432522301,14.42915996,0,48.24748821,60.12814755,1.104083489,0,1.104083489,
 10/25  11:00:00,130.660672,3.829981489,16.52002124,0,48.24748821,62.05474096,2.188808227,0,2.188808227,
 10/25  12:00:00,131.1835691,4.001064332,17.41618399,0,48.24748821,61.51039245,2.18950673,0,2.18950673,
 10/25  13:00:00,135.2329564,4.4371328,18.87965984,0,48.24748821,63.66023546,2.189318197,0,2.189318197,
 10/25  14:00:00,131.6131061,4.315583397,18.91344682,0,48.24748821,60.12814755,2.188213318,0,2.188213318,
 10/25  15:00:00,130.2717839,4.211094587,17.67661341,0,48.24748821,60.12814755,1.103926821,0,1.103926821,
 10/25  16:00:00,132.1343598,4.118288045,16.74210582,0,48.24748821,63.01803766,2.188447732,0,2.188447732,
 10/25  17:00:00,119.3297973,3.703308851,15.29743615,0,37.52582416,62.79478806,1.103695693,0,1.103695693,
 10/25  18:00:00,93.32276909,2.902461137,12.78552878,0,26.80416012,36.01817895,1.103452323,0,1.103452323,
 10/25  19:00:00,90.05691141,2.902461137,12.08846232,0,26.80416012,33.44938775,1.103263726,0,1.103263726,
 10/25  20:00:00,72.81183193,2.902461137,10.55476436,0.371114548,16.08249607,28.08855572,1.103360804,0,1.103360804,
 10/25  21:00:00,71.6142698,2.902461137,9.693036019,1.319676364,16.08249607,26.80416012,0.02,0,0.02,
 10/25  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.102952362,0,1.102952362,
 10/25  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/25  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/26  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102952109,0,1.102952109,
 10/26  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/26  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102951446,0,1.102951446,
 10/26  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/26  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 10/26  06:00:00,54.28287055,2.987227603,0.003240776,9.675801965,5.360832023,21.44332809,1.103088307,0,1.103088307,
 10/26  07:00:00,63.6248154,2.902461137,0.894647617,8.587647512,16.08249607,32.68178963,1.103453389,0,1.103453389,
 10/26  08:00:00,128.1547492,3.240693571,5.092130282,1.162684648,48.24748821,70.40331239,1.10404455,0,1.10404455,
 10/26  09:00:00,122.8708642,3.174001605,9.124859823,0.261333499,48.24748821,62.05474096,2.188239124,0,2.188239124,
 10/26  10:00:00,125.6138121,3.545067993,13.68466829,0,48.24748821,60.12814755,1.10421417,0,1.10421417,
 10/26  11:00:00,133.5610401,4.040746444,19.20962438,0,48.24748821,62.05474096,2.188456227,0,2.188456227,
 10/26  12:00:00,134.008465,4.240345898,20.00179839,0,48.24748821,61.51039245,2.189473107,0,2.189473107,
 10/26  13:00:00,135.5166059,4.618023804,18.98241834,0,48.24748821,63.66023546,2.189339465,0,2.189339465,
 10/26  14:00:00,130.2268726,4.491563142,17.3512336,0,48.24748821,60.12814755,2.188299287,0,2.188299287,
 10/26  15:00:00,129.8734359,4.493787249,16.99557278,0,48.24748821,60.12814755,1.103881261,0,1.103881261,
 10/26  16:00:00,131.8979515,4.470125017,16.15386051,0,48.24748821,63.01803766,2.188353052,0,2.188353052,
 10/26  17:00:00,117.183338,3.840173948,13.01411177,0,37.52582416,62.79478806,1.103691496,0,1.103691496,
 10/26  18:00:00,90.02081167,2.909200672,9.476831837,0,26.80416012,36.01817895,1.103472964,0,1.103472964,
 10/26  19:00:00,87.29408026,2.902461137,9.325631167,0,26.80416012,33.44938775,1.103290812,0,1.103290812,
 10/26  20:00:00,71.89677031,2.902461137,9.420887478,0.589929812,16.08249607,28.08855572,1.103382188,0,1.103382188,
 10/26  21:00:00,71.00863397,2.902461137,8.622771442,1.784305105,16.08249607,26.80416012,0.02,0,0.02,
 10/26  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.102948208,0,1.102948208,
 10/26  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/26  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102952358,0,1.102952358,
 10/27  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/27  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/27  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102952773,0,1.102952773,
 10/27  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/27  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.103051978,0,1.103051978,
 10/27  06:00:00,57.19290929,2.981924223,0,12.59438485,5.360832023,21.44332809,0.02,0,0.02,
 10/27  07:00:00,66.44306352,2.902461137,0,12.30054325,16.08249607,32.68178963,1.103380542,0,1.103380542,
 10/27  08:00:00,126.0910642,3.221542569,2.465657509,1.744623457,48.24748821,70.40331239,1.10382206,0,1.10382206,
 10/27  09:00:00,121.1917667,3.085836412,7.218662383,0.576598598,48.24748821,62.05474096,2.18807981,0,2.18807981,
 10/27  10:00:00,124.3634852,3.309358516,12.59418831,0.075862553,48.24748821,60.12814755,1.104149301,0,1.104149301,
 10/27  11:00:00,131.0214702,3.79664608,16.91415483,0,48.24748821,62.05474096,2.18877136,0,2.18877136,
 10/27  12:00:00,132.192854,3.989775604,18.4367576,0,48.24748821,61.51039245,2.189357344,0,2.189357344,
 10/27  13:00:00,136.3262886,4.318543859,20.09158101,0,48.24748821,63.66023546,3.273954593,0,3.273954593,
 10/27  14:00:00,132.5910502,4.213401443,19.99357287,0,48.24748821,60.12814755,1.10394095,0,1.10394095,
 10/27  15:00:00,131.473457,4.165846613,18.92353454,0,48.24748821,60.12814755,1.103857806,0,1.103857806,
 10/27  16:00:00,132.7560861,4.097790989,17.38432918,0,48.24748821,63.01803766,2.188436713,0,2.188436713,
 10/27  17:00:00,117.9256017,3.668654635,13.92789479,0,37.52582416,62.79478806,1.103739518,0,1.103739518,
 10/27  18:00:00,90.27942107,2.902461137,9.742180768,0,26.80416012,36.01817895,1.103614499,0,1.103614499,
 10/27  19:00:00,87.44861111,2.902461137,9.469967914,0.0101941,26.80416012,33.44938775,1.103351581,0,1.103351581,
 10/27  20:00:00,71.98965441,2.902461137,8.823146577,1.280554809,16.08249607,28.08855572,1.103343478,0,1.103343478,
 10/27  21:00:00,70.88981242,2.902461137,6.948741897,3.339513101,16.08249607,26.80416012,0.02,0,0.02,
 10/27  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.103095985,0,1.103095985,
 10/27  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/27  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102952648,0,1.102952648,
 10/28  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/28  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102953014,0,1.102953014,
 10/28  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/28  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/28  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103056648,0,1.103056648,
 10/28  06:00:00,60.39862666,2.939309599,0,15.84271685,5.360832023,21.44332809,0.02,0,0.02,
 10/28  07:00:00,50.94373581,2.902461137,0,13.62375871,5.360832023,26.58091051,1.103167623,0,1.103167623,
 10/28  08:00:00,68.10616617,2.902461137,1.98495102,5.106609072,26.80416012,31.29954473,1.103268422,0,1.103268422,
 10/28  09:00:00,73.96717924,2.902461137,7.439597094,3.265283758,26.80416012,33.54723704,1.103497631,0,1.103497631,
 10/28  10:00:00,76.35288949,3.004296606,11.97373812,1.978314223,26.80416012,32.58394034,0.02,0,0.02,
 10/28  11:00:00,83.03212899,3.291619968,17.18922358,0.907052591,26.80416012,34.83163264,2.187044244,0,2.187044244,
 10/28  12:00:00,86.29925308,3.514243235,22.06296858,0.362204021,26.80416012,33.54723704,0.02,0,0.02,
 10/28  13:00:00,83.24842421,3.580167079,21.83391558,0.043295513,26.80416012,30.97844583,1.103451829,0,1.103451829,
 10/28  14:00:00,52.03245286,3.374796382,19.27626506,0,8.041248035,21.33170329,1.103319824,0,1.103319824,
 10/28  15:00:00,47.9812445,3.152803316,16.73144536,0,8.041248035,20.04730769,1.103225022,0,1.103225022,
 10/28  16:00:00,45.72657883,2.943117898,14.18934222,0.176023987,8.041248035,20.36840659,1.103230275,0,1.103230275,
 10/28  17:00:00,37.34744096,2.902461137,12.39122928,1.355804958,2.680416012,18.00908948,0.02,0,0.02,
 10/28  18:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/28  19:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103021074,0,1.103021074,
 10/28  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/28  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103047262,0,1.103047262,
 10/28  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/28  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102952856,0,1.102952856,
 10/28  24:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  01:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102913126,0,1.102913126,
 10/29  02:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  03:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  04:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102917787,0,1.102917787,
 10/29  05:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  06:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.10292192,0,1.10292192,
 10/29  07:00:00,21.23868551,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  08:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  09:00:00,18.77135218,0,0,0,2.680416012,16.08249607,1.102954032,0,1.102954032,
 10/29  10:00:00,19.94096514,0.162597891,1.007015075,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  11:00:00,33.68730921,1.904472535,13.01148449,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  12:00:00,36.34146859,2.118807779,15.45130863,0,2.680416012,16.08249607,1.103049916,0,1.103049916,
 10/29  13:00:00,38.74030687,2.30390028,17.66505441,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  14:00:00,37.95674063,2.138174177,17.04721428,0,2.680416012,16.08249607,1.103055779,0,1.103055779,
 10/29  15:00:00,39.98174142,2.281519388,18.92886985,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  16:00:00,30.52242285,1.295822859,10.45524782,0,2.680416012,16.08249607,1.102972173,0,1.102972173,
 10/29  17:00:00,18.77135218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  18:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  19:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102921884,0,1.102921884,
 10/29  20:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  21:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.103017626,0,1.103017626,
 10/29  22:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  23:00:00,33.57535218,0,0,0,2.680416012,16.08249607,0.02,0,0.02,
 10/29  24:00:00,33.57535218,0,0,0,2.680416012,16.08249607,1.102921301,0,1.102921301,
 10/30  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/30  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/30  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102953356,0,1.102953356,
 10/30  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/30  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,1.103059319,0,1.103059319,
 10/30  06:00:00,58.15677188,2.91750185,0,13.62266982,5.360832023,21.44332809,0.02,0,0.02,
 10/30  07:00:00,67.66627869,2.902461137,1.386016923,12.1377415,16.08249607,32.68178963,1.103462057,0,1.103462057,
 10/30  08:00:00,130.5008004,3.142841449,7.122499705,1.576218591,48.24748821,70.40331239,1.103987204,0,1.103987204,
 10/30  09:00:00,127.8533801,3.03239532,14.16388711,0.346428409,48.24748821,62.05474096,2.188109654,0,2.188109654,
 10/30  10:00:00,132.6980717,3.283503858,21.03049203,0,48.24748821,60.12814755,2.188164762,0,2.188164762,
 10/30  11:00:00,142.3683687,3.77394787,28.28375156,0,48.24748821,62.05474096,1.104291057,0,1.104291057,
 10/30  12:00:00,147.906555,3.996510314,34.14372393,0,48.24748821,61.51039245,3.274056204,0,3.274056204,
 10/30  13:00:00,154.1907506,4.283734711,37.99085216,0,48.24748821,63.66023546,2.189431103,0,2.189431103,
 10/30  14:00:00,146.7270664,3.878364424,34.46462607,0,48.24748821,60.12814755,1.103909915,0,1.103909915,
 10/30  15:00:00,139.3488984,3.882830866,27.08199165,0,48.24748821,60.12814755,2.187777788,0,2.187777788,
 10/30  16:00:00,135.5199296,3.846234892,20.39972875,0,48.24748821,63.01803766,1.104167344,0,1.104167344,
 10/30  17:00:00,119.6596794,3.510150403,15.82047669,0,37.52582416,62.79478806,2.187636806,0,2.187636806,
 10/30  18:00:00,92.81152499,2.902461137,12.27428469,0,26.80416012,36.01817895,1.103488613,0,1.103488613,
 10/30  19:00:00,89.69161316,2.902461137,11.72316406,0,26.80416012,33.44938775,0.02,0,0.02,
 10/30  20:00:00,72.87969247,2.902461137,10.62071589,0.373023558,16.08249607,28.08855572,1.10337724,0,1.10337724,
 10/30  21:00:00,72.31226423,2.902461137,10.05489639,1.655810426,16.08249607,26.80416012,1.103051444,0,1.103051444,
 10/30  22:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 10/30  23:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102953457,0,1.102953457,
 10/30  24:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/31  01:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/31  02:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102953627,0,1.102953627,
 10/31  03:00:00,38.9361842,0,0,0,2.680416012,21.44332809,0.02,0,0.02,
 10/31  04:00:00,38.9361842,0,0,0,2.680416012,21.44332809,1.102953032,0,1.102953032,
 10/31  05:00:00,41.61660021,0,0,0,5.360832023,21.44332809,0.02,0,0.02,
 10/31  06:00:00,54.09449285,2.967715723,2.014954661,7.495222254,5.360832023,21.44332809,1.103017361,0,1.103017361,
 10/31  07:00:00,63.21455716,2.902461137,2.15231392,6.919722972,16.08249607,32.68178963,0.02,0,0.02,
 10/31  08:00:00,130.6062667,3.230422496,7.876283308,0.840320203,48.24748821,70.40331239,2.187783035,0,2.187783035,
 10/31  09:00:00,129.2946623,3.122260426,15.8072295,0.05450314,48.24748821,62.05474096,1.104011954,0,1.104011954,
 10/31  10:00:00,136.3544197,3.47116477,24.49917908,0,48.24748821,60.12814755,2.188198346,0,2.188198346,
 10/31  11:00:00,143.3701504,4.139644817,28.91983631,0,48.24748821,62.05474096,2.188748926,0,2.188748926,
